id,Natoms,percent_atom_al,percent_atom_ga,percent_atom_in,vol_per_atom,a,b,c,alpha,beta,gamma,a_b,b_c,a_c,ecn_bond_dist_Al-Ga,ecn_bond_dist_Al-In,ecn_bond_dist_Al-O,ecn_bond_dist_Ga-Al,ecn_bond_dist_Ga-In,ecn_bond_dist_Ga-O,ecn_bond_dist_In-Al,ecn_bond_dist_In-Ga,ecn_bond_dist_In-O,ecn_bond_dist_O-Al,ecn_bond_dist_O-Ga,ecn_bond_dist_O-In,Ef,soap_predE,abs_error,error,sq_error,norm_abs_error,sum_Ef_and_normalized_error,sum_pred_Ef_and_abs_error
84,80,0.0,0.21875,0.78125,12.86503998,10.09648141,10.09637842,10.09637465,89.9979264,90.00135169,90.00151725,1.000010201,1.000000373,1.000010574,0.0,0.0,0.0,0.0,3.338195561,2.144307358,0.0,3.415842751,2.132717877,0.0,1.712924749,2.13175627,0.0723,0.07238157,8.157e-05,8.157e-05,6.6536649e-09,0.00112821576763,0.0735097857676,0.07246314
85,80,0.53125,0.46875,0.0,9.672727167,9.18109275,9.18066667,9.180584546,90.00432769,90.00448506,89.99610054,1.000046411,1.000008945,1.000055356,3.03412065,0.0,1.938195343,3.040616104,0.0,1.945411353,0.0,0.0,0.0,1.870214482,1.875330091,0.0,0.1136,0.11592902,0.00232902,0.00232902,5.4243341604e-06,0.0205019366197,0.13643095662,0.11825804
86,80,0.75,0.0625,0.1875,10.15607608,10.10178823,9.288849998,8.658760447,90.00459636,90.00099387,90.0018461,1.08751764,1.072769024,1.166655238,1.880026007,3.050066311,1.826026033,3.004789603,2.972047716,1.860021845,3.000702395,3.148836252,1.842722122,1.837415446,0.5018223,1.181404199,0.1836,0.19076183,0.00716183,0.00716183,5.12918089489e-05,0.039007788671,0.229769618671,0.19792366
87,40,0.5625,0.4375,0.0,9.845804916,9.201352093,8.576193697,4.990740491,90.00174832,90.00228371,90.00203443,1.072894622,1.718421087,1.843684742,3.148263589,0.0,1.834441609,3.140398775,0.0,1.782367562,0.0,0.0,0.0,1.914172746,1.802516368,0.0,0.0303,0.03239769,0.00209769,0.00209769,4.4003033361e-06,0.0692306930693,0.101628383069,0.03449538
88,40,0.3125,0.6875,0.0,10.18138123,9.296770363,8.675872899,5.049186435,90.00193072,90.00211323,89.99957546,1.071565994,1.71827145,1.841241254,3.152731773,0.0,1.866202252,2.912385644,0.0,1.816790247,0.0,0.0,0.0,1.481082606,1.874210873,0.0,0.0453,0.05197278,0.00667278,0.00667278,4.45259929284e-05,0.147301986755,0.199274766755,0.05864556
90,80,0.46875,0.25,0.28125,10.82507943,24.1076966,6.440482912,6.440181175,119.9957792,90.01440067,90.00715189,3.743150464,1.000046852,3.743325839,3.241611655,3.048279558,2.020993686,3.220182533,3.26033365,1.993986378,3.220205843,3.326994816,1.948974197,1.923324531,1.515056383,1.396681588,0.4202,0.40952086,0.01067914,-0.01067914,0.00011404403114,0.025414421704,0.434935281704,0.4202
92,80,0.0625,0.21875,0.71875,12.85135286,24.9767037,6.894039294,6.893517676,119.9865908,90.00971664,89.99165817,3.622941883,1.000075668,3.623216023,1.723379419,3.447174458,2.125943735,0.984825498,3.446870613,2.145319899,1.404396438,3.569151157,2.120013765,0.492433358,1.347236931,2.022303021,0.3153,0.27674109,0.03855891,-0.03855891,0.00148678954039,0.122292768792,0.399033858792,0.3153
93,80,0.46875,0.25,0.28125,10.57035324,9.456622841,9.456363316,9.456257097,90.0025834,89.99759516,90.00300178,1.000027444,1.000011233,1.000038677,3.255839843,3.188034936,1.998575726,3.128400363,3.180971001,1.996585839,3.129755441,3.129775855,2.00501943,1.803789829,1.394481992,1.430056583,0.2209,0.22900208,0.00810208,0.00810208,6.56437003264e-05,0.0366775916704,0.26567967167,0.23710416
94,80,0.0625,0.9375,0.0,10.89048533,24.8566996,6.15128428,5.864461645,90.00008899,103.6809751,90.00014696,4.040895928,1.048908604,4.238530509,3.07564214,0.0,1.960587873,1.290577927,0.0,1.906241322,0.0,0.0,0.0,0.505625172,1.868247632,0.0,0.001,0.00796263,0.00696263,0.00696263,4.84782165169e-05,6.96263,6.97059263,0.01492526
97,80,0.5625,0.09375,0.34375,10.90051668,10.36275262,9.492965423,8.864618334,90.00341205,90.00073823,90.00098542,1.091624393,1.070882588,1.169001555,2.404042298,3.132754889,1.882726972,3.084275817,3.116240844,1.873236282,3.125106235,2.417576073,1.865514459,1.92925193,0.6343052,1.503748045,0.2451,0.2544231,0.0093231,0.0093231,8.692019361e-05,0.0380379436965,0.292461043696,0.2637462
98,80,0.0,0.65625,0.34375,11.90180871,24.83096149,6.36144486,6.2291838,90.00025002,104.6112719,90.00009326,3.903352467,1.021232486,3.986230345,0.0,0.0,0.0,0.0,3.320270083,1.918218169,0.0,3.252770004,1.96443494,0.0,1.938587539,1.696660293,0.0226,0.01497258,0.00762742,-0.00762742,5.81775358564e-05,0.337496460177,0.352469040177,0.0226
99,40,0.0,0.9375,0.0625,10.8074524,9.469076664,8.852914123,5.156908664,90.00170859,90.00149416,89.99665863,1.069599968,1.716709506,1.836192433,0.0,0.0,0.0,0.0,2.030618899,1.8719898,0.0,3.059347684,1.834278593,0.0,1.901219696,0.51872708,0.0609,0.0619449,0.0010449,0.0010449,1.09181601e-06,0.017157635468,0.079102535468,0.0629898
101,80,0.09375,0.625,0.28125,11.37471551,10.51258179,9.618871307,8.999057537,89.99852791,90.0007382,90.00046506,1.092912199,1.068875409,1.168186974,3.173695729,3.207698003,1.901169453,2.626230836,3.302034576,1.899641075,2.938739284,3.144895797,1.910398145,0.675617647,1.936740904,1.46790367,0.1662,0.17524247,0.00904247,0.00904247,8.17662637009e-05,0.0544071600481,0.229649630048,0.18428494
102,20,0.875,0.125,0.0,9.825783202,12.00619851,5.698058622,2.9601018,89.99910604,90.00028135,103.9713649,2.107068268,1.924953602,4.056008651,1.820684712,0.0,1.837106831,3.036732226,0.0,1.894017005,0.0,0.0,0.0,1.807897375,0.649736163,0.0,0.0408,0.04398713,0.00318713,0.00318713,1.01577976369e-05,0.0781159313725,0.122103061373,0.04717426
103,80,0.5,0.1875,0.3125,10.89013506,10.35730674,9.490310185,8.8633114,90.0026934,90.00077095,90.00102321,1.091355977,1.070740918,1.1685595,3.234459807,3.168813591,1.87448847,3.149917052,3.191807845,1.87994697,3.107385423,3.24880376,1.873555967,1.79877443,0.993524761,1.489087237,0.2179,0.21588115,0.00201885,-0.00201885,4.0757553225e-06,0.0092650298302,0.22514617983,0.2179
104,40,0.4375,0.375,0.1875,11.0555967,14.51557475,5.931171442,5.930909163,119.9963919,89.99369652,90.00557921,2.447336903,1.000044222,2.44744513,3.256125132,3.256893931,2.00709836,3.049587502,3.475956234,2.027119164,3.304767955,3.475034811,1.94306041,1.742662595,1.427925285,0.971933264,0.2716,0.31536958,0.04376958,0.04376958,0.00191577613338,0.161154565538,0.476524145538,0.35913916
106,30,0.833333333,0.083333333,0.083333333,9.207334684,13.30333851,4.89661795,4.896385643,120.0017557,89.98682032,90.0141149,2.716842246,1.000047445,2.716971146,1.608046784,2.001410537,1.905993958,2.718031697,0.0,1.905960594,2.718031697,0.0,1.905960602,1.906115701,0.655051058,0.655051048,0.0892,0.09397688,0.00477688,0.00477688,2.28185825344e-05,0.0535524663677,0.147529346368,0.09875376
107,30,0.75,0.166666667,0.083333333,9.31405991,13.34490822,4.917248582,4.916986225,120.0015671,89.98829662,90.01271722,2.713897416,1.000053357,2.714042222,1.744909918,1.490531993,1.913610202,2.804680096,1.363262444,1.913613713,2.882835322,2.726524889,1.913645297,1.933352324,0.996176626,0.657574517,0.0981,0.09326904,0.00483096,-0.00483096,2.33381745216e-05,0.0492452599388,0.142514299939,0.0981
108,80,0.53125,0.21875,0.25,10.39057755,9.402729811,9.402451239,9.402311383,90.00253882,89.99780988,90.00306021,1.000029628,1.000014875,1.000044503,3.010888589,3.162400769,1.98964672,3.108786124,3.175607779,1.985676578,3.108443957,3.16878536,1.988484245,1.875585415,1.307142344,1.428998108,0.2136,0.22100352,0.00740352,0.00740352,5.48121083904e-05,0.0346606741573,0.255664194157,0.22840704
109,80,0.34375,0.40625,0.25,10.6533546,9.481290367,9.481029709,9.480984082,90.00329566,90.00339172,89.99653191,1.000027493,1.000004812,1.000032305,3.179714608,3.222478779,2.008105322,3.168658403,3.141319611,2.00459329,3.134564326,3.132351214,2.00180014,1.644709719,1.902198771,1.441456178,0.1995,0.19332432,0.00617568,-0.00617568,3.81390234624e-05,0.0309557894737,0.224280109474,0.1995
110,80,0.0,0.125,0.875,13.57820759,11.21501899,10.15841254,9.534689901,89.9995962,90.00015345,89.9962865,1.104012949,1.065416143,1.176233219,0.0,0.0,0.0,0.0,3.401547027,2.002431016,0.0,3.075573866,2.023734976,0.0,0.633879674,2.078930242,0.137,0.14592285,0.00892285,0.00892285,7.96172521225e-05,0.0651302919708,0.211053141971,0.1548457
111,40,0.1875,0.5,0.3125,11.7388911,14.84211714,10.39670498,6.023910464,30.34833609,91.02845091,91.19526189,1.427578946,1.725906293,2.463867488,3.344174421,3.344133735,1.972242676,2.146553493,3.209199477,2.013535737,3.322813825,3.131674444,2.038221645,0.904257628,1.661563998,1.717739947,0.3546,0.30241456,0.05218544,-0.05218544,0.00272332014799,0.147167061478,0.449581621478,0.3546
112,30,0.25,0.75,0.0,9.734190339,13.50089569,4.997859211,4.997417851,120.000361,89.99660641,90.00479006,2.701335736,1.000088318,2.701574311,2.758395,0.0,1.943251066,1.944975257,0.0,1.943233059,0.0,0.0,0.0,1.658544163,1.943278485,0.0,0.0712,0.07096735,0.00023265,-0.00023265,5.41260225e-08,0.00326755617978,0.0742349061798,0.0712
113,80,0.53125,0.21875,0.25,10.64940155,10.27337289,9.42536061,8.798409351,90.00275903,90.00089808,90.00134617,1.089971335,1.071257341,1.167639795,3.136566046,3.164595256,1.858743847,3.075423131,3.199012071,1.858589412,3.086661361,3.159680822,1.867760797,1.909868186,1.283895363,1.306435975,0.2286,0.2183207,0.0102793,-0.0102793,0.00010566400849,0.0449663167104,0.26328701671,0.2286
114,10,0.75,0.0,0.25,10.35365677,11.92808058,3.165986713,3.165777362,119.9992276,90.01183976,90.01397408,3.76757127,1.000066129,3.767820417,0.0,2.331277309,1.917188208,0.0,0.0,0.0,3.496915964,0.0,2.096050196,1.912539823,0.0,1.692690114,0.2445,0.27744159,0.03294159,0.03294159,0.00108514835173,0.134730429448,0.412172019448,0.31038318
115,80,0.78125,0.03125,0.1875,10.12813513,23.75233613,6.276343656,6.275943731,120.000682,90.01133586,90.0113905,3.784422497,1.000063723,3.784663653,0.821140192,2.605628606,1.961894917,3.138041539,3.137971866,1.811516065,3.138005193,1.625786418,1.901027287,1.891632494,0.194339381,1.153798542,0.366,0.40277391,0.03677391,0.03677391,0.00135232045669,0.100475163934,0.503249073934,0.43954782
116,80,0.6875,0.0625,0.25,10.43239796,10.20032988,9.365723769,8.73611962,90.00425179,90.00088768,90.00155725,1.089112826,1.072069085,1.167604191,1.759742494,3.151549343,1.846190432,2.986214157,3.297101595,1.896202124,3.034673559,1.668259658,1.84135739,1.894010445,0.511374783,1.41880002,0.1914,0.19650171,0.00510171,0.00510171,2.60274449241e-05,0.0266547021944,0.223156412194,0.20160342
117,40,0.5,0.4375,0.0625,10.41832235,14.28622172,10.06757912,5.786202293,30.14344521,94.30214806,93.66388545,1.419032475,1.739928646,2.469015253,3.010975572,2.11118631,1.914610344,2.989907167,0.96811331,1.908964127,3.283886499,3.354269124,1.813936964,1.868439474,1.872326568,0.308790842,0.0812,0.18027747,0.09907747,0.09907747,0.0098163450616,1.2201658867,1.4004433567,0.27935494
118,80,0.5625,0.0,0.4375,10.90678327,9.555877659,9.55577247,9.555431187,90.00119878,89.99929646,90.00201079,1.000011008,1.000035716,1.000046724,0.0,3.21251674,2.021640258,0.0,0.0,0.0,3.159445316,0.0,2.019950093,1.90122214,0.0,1.738814452,0.2695,0.26672845,0.00277155,-0.00277155,7.6814894025e-06,0.0102840445269,0.277012494527,0.2695
120,80,0.25,0.75,0.0,10.28112818,23.91069515,6.302315371,6.302280688,119.9976477,90.00213661,90.01206852,3.793954086,1.000005503,3.793974965,3.151140344,0.0,1.95462139,2.596114282,0.0,1.954674467,0.0,0.0,0.0,1.195915435,1.934521746,0.0,0.2151,0.20748906,0.00761094,-0.00761094,5.79264076836e-05,0.0353832635983,0.242872323598,0.2151
121,80,0.625,0.0,0.375,10.91090859,10.36820064,9.495620894,8.865926881,90.00412272,90.00072418,90.00095227,1.091892858,1.071024048,1.169443509,0.0,3.19350192,1.888241422,0.0,0.0,0.0,3.137170295,0.0,1.857252617,1.913413952,0.0,1.776658586,0.2269,0.23943003,0.01253003,0.01253003,0.000157001651801,0.0552226972234,0.294652727223,0.25196006
122,20,0.25,0.5,0.25,11.29529074,12.29790596,6.081997579,3.11893722,89.99994141,90.00014536,104.4479396,2.022017569,1.950022444,3.942979641,3.167580049,3.332711347,1.947221017,3.267481112,1.666355674,1.910071236,3.367382175,3.367382175,1.872921454,1.352930177,1.627465715,0.951000627,0.2111,0.23174283,0.02064283,0.02064283,0.000426126430409,0.0977869729986,0.329529802999,0.25238566
123,80,0.03125,0.03125,0.9375,13.35076759,10.22208617,10.22184173,10.22180362,89.99918966,90.00060396,90.00060273,1.000023914,1.000003728,1.000027642,0.0,3.377188161,2.154694081,0.0,3.377194466,2.154671974,1.323969975,1.323970042,2.162284067,0.276416402,0.276416632,2.157065983,0.0414,0.04035006,0.00104994,-0.00104994,1.1023740036e-06,0.0253608695652,0.0657109295652,0.0414
124,40,0.0,0.1875,0.8125,13.73625458,15.08943636,6.484797463,6.483833594,120.0007621,90.01490639,90.01052768,2.326894008,1.000148657,2.327239918,0.0,0.0,0.0,0.0,3.30906201,2.127419056,0.0,3.525655778,2.114567349,0.0,1.352090602,2.060711127,0.2362,0.28719754,0.05099754,0.05099754,0.00260074908605,0.215908298052,0.503105838052,0.33819508
125,80,0.21875,0.03125,0.75,12.41389047,9.977119906,9.977004874,9.976828814,89.99912391,90.00080586,90.00110828,1.00001153,1.000017647,1.000029177,0.0,3.296242022,2.1070228,0.0,3.296254085,2.103043921,3.364713601,1.458018522,2.111167952,1.476396882,0.269793045,2.113475963,0.1653,0.16690104,0.00160104,0.00160104,2.5633290816e-06,0.00968566243194,0.176586702432,0.16850208
126,80,0.5625,0.4375,0.0,9.631379124,9.167999701,9.167547187,9.1674959,90.00420246,90.00443049,89.99631888,1.00004936,1.000005594,1.000054955,3.03768297,0.0,1.943780484,3.028785493,0.0,1.932416247,0.0,0.0,0.0,1.947388829,1.874508029,0.0,0.0951,0.10732052,0.01222052,0.01222052,0.00014934110907,0.128501787592,0.235822307592,0.11954104
127,80,0.0625,0.9375,0.0,10.30722496,9.37748935,9.3774598,9.376914565,90.00617009,90.00528495,89.99289947,1.000003151,1.000058147,1.000061298,3.097969931,0.0,1.97659048,2.222522855,0.0,1.983543871,0.0,0.0,0.0,0.507152725,1.978830053,0.0,0.0838,0.08353536,0.00026464,-0.00026464,7.00343296e-08,0.00315799522673,0.0866933552267,0.0838
128,80,0.8125,0.03125,0.15625,9.996963521,23.68870414,6.24396778,6.243566991,120.0016032,90.0105969,90.01031386,3.793854321,1.000064192,3.794097857,0.906805753,2.533942749,1.926067189,3.121783496,3.121810072,2.070406937,3.121783496,1.317540864,1.96310575,1.905712841,0.25886343,1.151515749,0.3179,0.32511578,0.00721578,0.00721578,5.20674810084e-05,0.0226982698962,0.347814049896,0.33233156
129,80,0.5,0.0625,0.4375,11.2669905,24.2852174,6.546560101,6.546141354,119.9938241,90.01577403,90.01132596,3.709614977,1.000063969,3.709852276,1.712278209,3.273239195,2.024506935,3.273175364,3.273175364,1.88963768,3.273204361,2.000010908,2.043773972,1.883863542,0.402076284,1.990713711,0.3519,0.33891855,0.01298145,-0.01298145,0.000168518044103,0.036889599318,0.375808149318,0.3519
130,40,0.375,0.375,0.25,10.97709862,14.61272785,9.915283272,5.828481502,31.72179669,97.26937297,98.55661197,1.47375798,1.701177789,2.507124342,3.095666205,3.12041248,1.876303044,3.035930306,2.962126376,1.967740977,2.949493097,3.03159998,1.942875805,1.716995125,1.837465035,1.589386929,0.2534,0.26470033,0.01130033,0.01130033,0.000127697458109,0.0445948303078,0.309295160308,0.27600066
131,30,0.5,0.416666667,0.083333333,9.639152593,13.46961831,4.979145098,4.978792897,120.0010108,89.99260288,90.00856009,2.705207027,1.00007074,2.705398394,2.321141305,1.702161653,1.936492982,2.78536957,1.22218006,1.936484303,2.918829227,2.752004656,1.936536395,1.995394731,1.995420665,0.66514627,0.1295,0.11126848,0.01823152,-0.01823152,0.00033238832151,0.140783938224,0.252052418224,0.1295
132,40,0.0,0.25,0.75,13.66536936,15.28049068,6.427929026,6.426012543,119.9997656,90.00980615,89.9998742,2.377202769,1.000298238,2.377911742,0.0,0.0,0.0,0.0,3.150894132,2.205895228,0.0,3.399333683,2.11417351,0.0,1.838870719,2.056380027,0.3156,0.33698393,0.02138393,0.02138393,0.000457272462245,0.0677564321926,0.404740362193,0.35836786
133,30,0.333333333,0.666666667,0.0,9.624292309,13.4593253,4.977225563,4.976814077,120.0005424,89.995212,90.00617042,2.704182306,1.000082681,2.704405889,2.749901671,0.0,1.935598647,1.794611456,0.0,1.935636542,0.0,0.0,0.0,1.310028802,1.955243439,0.0,0.0782,0.08654651,0.00834651,0.00834651,6.96642291801e-05,0.10673286445,0.19327937445,0.09489302
134,80,0.09375,0.375,0.53125,11.89270443,9.835409281,9.835352035,9.835314864,90.0025294,90.00237237,89.99681286,1.00000582,1.000003779,1.0000096,3.255178415,3.249407433,2.082315464,1.35823468,3.250858201,2.080028544,2.216381756,3.252495389,2.079628289,0.660955065,1.843020969,2.051184101,0.155,0.16424523,0.00924523,0.00924523,8.54742777529e-05,0.0596466451613,0.223891875161,0.17349046
135,80,0.53125,0.34375,0.125,10.26366136,10.13472847,9.319318765,8.693527211,90.002262,90.00125493,90.00184111,1.087496707,1.071983619,1.165778656,3.115298497,2.663207699,1.843748011,3.108918594,2.656884284,1.832109299,3.039047069,3.12406212,1.826540791,1.852574959,1.390184025,0.78019209,0.1141,0.12694896,0.01284896,0.01284896,0.000165095773082,0.112611393514,0.239560353514,0.13979792
136,80,0.03125,0.125,0.84375,13.41274525,11.1657432,10.11996732,9.496004643,89.99981851,90.00017318,89.99662108,1.103337871,1.065707916,1.175835904,0.0,3.386967909,1.994850532,0.0,3.303535452,2.012935684,1.188980592,3.126069148,2.013601538,0.168589203,0.848133,2.059454605,0.1808,0.19189298,0.01109298,0.01109298,0.00012305420528,0.0613549778761,0.253247957876,0.20298596
137,80,0.03125,0.09375,0.875,13.52689732,11.2004103,10.14648147,9.522232526,89.99991109,90.00021497,89.99639087,1.10387136,1.065556994,1.176237849,0.0,3.271727783,2.063121934,0.0,3.299396072,2.012703181,1.405947609,2.529027403,2.01759418,0.278839284,0.739447703,2.049844323,0.2245,0.21063793,0.01386207,-0.01386207,0.000192156984685,0.0617464142539,0.272384344254,0.2245
139,80,0.40625,0.28125,0.3125,11.24430511,24.41691412,6.22841496,6.114270772,89.99977905,104.6682799,90.00016318,3.920245243,1.018668488,3.993430293,3.213506976,3.246286765,1.891280453,3.138069176,3.245045916,1.880697849,3.167697995,3.28290837,1.924866295,1.654838244,1.36136997,1.582298195,0.1294,0.13807118,0.00867118,0.00867118,7.51893625924e-05,0.0670106646059,0.205081844606,0.14674236
140,80,0.3125,0.4375,0.25,10.69757698,9.494383814,9.494149446,9.494072896,90.00342074,90.00344637,89.99632099,1.000024686,1.000008063,1.000032749,3.141684367,3.273337243,2.009193407,3.140302278,3.237891974,2.005034449,3.195739436,3.145000443,2.011182423,1.695202317,1.948100786,1.310174299,0.1875,0.19517072,0.00767072,0.00767072,5.88399453184e-05,0.0409105066667,0.236081226667,0.20284144
141,40,0.3125,0.6875,0.0,10.44221028,14.28597046,9.94019388,5.77567143,30.62630613,91.27469484,91.4800787,1.437192336,1.721045596,2.47347354,3.167473444,0.0,1.89471095,3.007053481,0.0,1.977126121,0.0,0.0,0.0,1.430770107,1.960736356,0.0,0.1015,0.17468213,0.07318213,0.07318213,0.00535562415134,0.721006206897,0.895688336897,0.24786426
142,40,0.8125,0.0,0.1875,10.07163486,9.264996974,8.633845419,5.036286353,90.00096943,90.00190705,90.00517805,1.073102022,1.714327743,1.839648567,0.0,3.290909492,1.831532449,0.0,0.0,0.0,3.156916602,0.0,1.802768279,1.894890117,0.0,0.762643358,0.2383,0.21234861,0.02595139,-0.02595139,0.000673474642932,0.108902182123,0.321250792123,0.2383
143,80,0.78125,0.21875,0.0,9.585288275,23.5113523,6.137098118,6.13682016,120.0044084,90.01530787,89.99871051,3.831021087,1.000045293,3.831194607,2.556363337,0.0,1.911037901,3.068277098,0.0,1.886506575,0.0,0.0,0.0,1.893848697,1.115252778,0.0,0.2388,0.22280201,0.01599799,-0.01599799,0.00025593568404,0.0669932579564,0.289795267956,0.2388
144,80,0.0,0.15625,0.84375,13.078132,10.15195836,10.15179837,10.15179625,89.99835342,90.00119506,90.00107006,1.00001576,1.000000209,1.000015969,0.0,0.0,0.0,0.0,3.354014545,2.145568805,0.0,3.381071322,2.147244689,0.0,1.139084185,2.144647409,0.0591,0.05298044,0.00611956,-0.00611956,3.74490145936e-05,0.103545854484,0.156526294484,0.0591
145,40,0.75,0.0,0.25,10.72760785,14.17509619,5.912502347,5.911991095,119.999688,90.00637041,89.99445707,2.397478319,1.000086477,2.397685646,0.0,2.405487829,1.954630271,0.0,0.0,0.0,2.914526424,0.0,2.034929486,1.896890433,0.0,1.356826635,0.4211,0.44218147,0.02108147,0.02108147,0.000444428377361,0.0500628591783,0.492244329178,0.46326294
146,80,0.875,0.125,0.0,9.436838609,9.835386334,9.082090388,8.451606596,90.00497582,90.00144522,90.00239719,1.082943014,1.074599283,1.163729786,2.796586139,0.0,1.784904409,2.900310256,0.0,1.793249886,0.0,0.0,0.0,1.817003095,0.902020679,0.0,0.0536,0.04753564,0.00606436,-0.00606436,3.67764622096e-05,0.113141044776,0.160676684776,0.0536
148,40,0.625,0.375,0.0,10.05519255,14.05838179,10.00734749,5.763035464,29.74384868,90.71708836,90.82482011,1.404805999,1.736471613,2.43940574,3.06459098,0.0,1.919581146,3.02238896,0.0,1.930270525,0.0,0.0,0.0,1.882920073,1.688061189,0.0,0.2175,0.19528679,0.02221321,-0.02221321,0.000493426698504,0.102129701149,0.297416491149,0.2175
