id,Natoms,percent_atom_al,percent_atom_ga,percent_atom_in,vol_per_atom,a,b,c,alpha,gamma,beta,a_b,b_c,a_c,ecn_bond_dist_Al-O,ecn_bond_dist_Ga-O,ecn_bond_dist_In-O,Unnamed: 23,Unnamed: 24,Ef,mbtr_predE,abs_error,error,sq_error,norm_abs_error,sum_Ef_and_normalized_error,sum_pred_Ef_and_abs_error
391,30,0.25,0.0,0.75,12.01193866,14.34184258,5.386669596,5.386229042999999,120.00140559999998,89.99564796,90.00297525,2.6624693280000002,1.000081792,2.662687098,2.079838843,0.0,2.079820259,,,0.2716,0.320853965,0.04925396500000001,0.04925396500000001,0.002425953068221226,0.18134744108983802,0.5022014060898381,0.37010793000000003
392,80,0.84375,0.0,0.15625,9.957890699999998,23.66525098,6.2348616660000005,6.23444049,120.0019324,90.00931071,90.01125099,3.795633688,1.0000675559999999,3.795890107,1.9088168280000002,0.0,2.067756142,,,0.1994,0.22226178,0.022861779999999998,0.022861779999999998,0.0005226609847684,0.11465285857572717,0.3369146385757272,0.24512356
393,80,0.09375,0.46875,0.4375,11.86618457,24.59102511,6.676281627000001,6.675969502,119.98970259999999,90.00298122,90.00007879,3.6833414889999996,1.000046754,3.683513698,2.1082595140000002,2.053941911,2.062991207,,,0.3027,0.293000207,0.009699793000000012,-0.009699793000000012,9.408598424284924e-05,0.032044245127188675,0.3250444521271887,0.3027
394,80,0.0,0.46875,0.53125,12.41984295,24.78148543,6.46638221,6.4217474260000005,90.00029609,105.08811850000001,90.00007154,3.832357047,1.006950567,3.8589941,0.0,1.92784441,1.950739751,,,0.0679,0.072060449,0.004160448999999997,0.004160448999999997,1.730933588160097e-05,0.06127318114874811,0.1333336301487481,0.076220898
395,40,0.0,0.3125,0.6875,13.26346806,14.93895684,6.404290293,6.403269537000001,120.001449,90.0155113,90.00978738,2.332648296,1.0001594120000001,2.333020148,0.0,2.0870843,2.1400254430000003,,,0.3366,0.33924716200000005,0.002647162000000036,0.002647162000000036,7.007466654244192e-06,0.007864414735591314,0.34711157673559134,0.3418943240000001
398,40,0.0,0.1875,0.8125,14.13221547,15.60920332,6.466846522999999,6.466133011,119.99497290000001,90.02158381,90.0146182,2.413727195,1.000110346,2.41399354,0.0,2.1630076419999997,2.183651411,,,0.3222,0.349991792,0.027791792000000037,0.027791792000000037,0.0007723837025712661,0.0862563376784607,0.4362481296784607,0.37778358400000006
400,40,0.875,0.0625,0.0625,9.955452864,13.85492007,5.761006131,5.760839915,119.9994429,90.00392355,89.9948125,2.404947982,1.0000288529999999,2.405017372,1.9190920180000002,1.9848464540000001,1.98483895,,,0.2662,0.27960709699999997,0.013407096999999979,0.013407096999999979,0.00017975024996740843,0.050364752066115626,0.3299718490661156,0.29301419399999995
401,80,0.25,0.75,0.0,10.05019832,9.298930513,9.298742366,9.298382489,90.00544114,90.00496924,89.99416348,1.000020234,1.000038703,1.000058938,1.982708161,1.9610937419999999,0.0,,,0.0817,0.094117063,0.012417063000000006,0.012417063000000006,0.00015418345354596916,0.15198363525091807,0.24610069825091807,0.106534126
402,20,0.125,0.875,0.0,10.80594702,12.39586474,5.85163974,3.06675442,90.00001588,90.00015717,103.70284649999999,2.118357467,1.9080887930000001,4.042014143,1.8541840680000001,1.912058586,0.0,,,0.0211,0.019817453,0.001282547000000002,-0.001282547000000002,1.644926807209005e-06,0.060784218009478766,0.08060167100947876,0.0211
403,80,0.09375,0.03125,0.875,13.42466607,11.17119355,10.1226196,9.497318141000001,90.00053804,90.00033742,89.99659840000001,1.103587213,1.0658397929999999,1.176247166,2.037084069,1.982347995,2.012121483,,,0.213,0.23674398300000002,0.023743983000000024,0.023743983000000024,0.0005637767287042902,0.11147409859154941,0.34821808159154943,0.260487966
404,40,0.5,0.5,0.0,10.1484024,13.96923294,9.983595544,5.778517813,30.24889576,90.67036546,90.77631373,1.3992186359999998,1.7277087080000002,2.417442222,1.9277194640000002,1.949998685,0.0,,,0.1464,0.200259612,0.053859612,0.053859612,0.0029008578047905443,0.36789352459016395,0.568153136590164,0.254119224
405,80,0.53125,0.25,0.21875,10.55207699,10.23871108,9.398849961,8.772188072,90.00263779,90.00097271,90.00147614,1.08935786,1.071437352,1.1671787009999999,1.861924566,1.850686845,1.8436706390000002,,,0.1978,0.200605946,0.0028059460000000036,0.0028059460000000036,7.87333295491602e-06,0.014185773508594558,0.21479171950859458,0.203411892
406,80,0.0,0.21875,0.78125,12.86503998,10.09648141,10.09637842,10.09637465,89.99792640000001,90.00135169,90.00151725,1.000010201,1.000000373,1.000010574,0.0,2.152352413,2.130465262,,,0.0749,0.070594266,0.004305733999999992,-0.004305733999999992,1.8539345278755928e-05,0.057486435246995884,0.1280807012469959,0.0749
407,80,0.34375,0.59375,0.0625,10.33693184,23.92046361,6.318127947000001,6.31805955,119.99782250000001,90.01409459999999,90.00170123,3.7860049389999997,1.000010826,3.7860459239999997,2.0204940330000003,1.9234133340000001,1.95891606,,,0.2738,0.278006835,0.00420683500000002,0.00420683500000002,1.7697460717225167e-05,0.015364627465303215,0.2933714624653032,0.28221367
408,30,0.083333333,0.083333333,0.833333333,12.54429149,14.51843162,5.471180395,5.470682925,120.00121029999998,89.99740409,90.00049098,2.653619616,1.0000909340000002,2.65386092,2.1197465490000003,2.1197465490000003,2.1197814790000002,,,0.1618,0.16941741,0.007617409999999991,0.007617409999999991,5.8024935108099866e-05,0.04707917181705804,0.21649658181705803,0.17703481999999998
409,20,0.0,0.625,0.375,11.98752575,12.41135766,6.2612492170000005,3.18946721,90.00025776,90.0000896,104.69270340000001,1.982249425,1.963101924,3.89135766,0.0,1.929470026,1.944427313,,,0.1515,0.134133295,0.017366704999999982,-0.017366704999999982,0.0003016024425570244,0.11463171617161705,0.24876501117161706,0.1515
410,80,0.0625,0.03125,0.90625,13.19145515,10.18125792,10.18103477,10.18097409,89.99917684,90.00063247,90.00068361,1.000021918,1.00000596,1.000027878,2.146079166,2.174469851,2.1529303580000003,,,0.0637,0.05756614,0.006133860000000005,-0.006133860000000005,3.762423849960006e-05,0.09629293563579285,0.15385907563579285,0.0637
411,40,0.0,0.6875,0.3125,10.87028496,14.48801673,10.05846197,5.848268297000001,30.69146046,91.45889564,91.69587805,1.440380922,1.719904331,2.4773173859999997,0.0,1.9838091219999998,1.957717665,,,0.2983,0.290384186,0.007915814000000021,-0.007915814000000021,6.266011128259634e-05,0.0265364197116997,0.31692060571169967,0.2983
412,80,0.0,0.90625,0.09375,11.22508615,24.89693312,6.22152839,5.973102087999999,90.00018633,103.9295687,90.00012428,4.001739052,1.041590835,4.168174719,0.0,1.921440109,1.974982161,,,0.0139,0.016172901,0.0022729010000000008,0.0022729010000000008,5.166078955801004e-06,0.1635180575539569,0.1796909585539569,0.018445802
413,80,0.09375,0.5,0.40625,11.93784177,24.71700018,6.36976082,6.274220457,90.00016116,104.80494909999999,90.00010111,3.880365508,1.0152274479999999,3.93945357,1.9023834780000002,1.915259223,1.94992469,,,0.0609,0.06088445,1.555000000000306e-05,-1.555000000000306e-05,2.4180250000009523e-10,0.0002553366174056332,0.061139786617405635,0.0609
414,80,0.03125,0.09375,0.875,13.13471178,10.16660805,10.16641646,10.16638512,89.99876531,90.00091285,90.00087629999999,1.000018845,1.000003083,1.000021928,2.142983868,2.142982595,2.15109298,,,0.0684,0.062680769,0.005719231000000005,-0.005719231000000005,3.270960323136106e-05,0.08361448830409364,0.14629525730409365,0.0684
415,30,0.0,0.583333333,0.41666666700000005,11.32220956,14.09279273,5.275761957,5.275232625,120.00041940000001,90.0001863,89.99962074,2.671233624,1.000100343,2.671501663,0.0,2.0497010330000003,2.0497041019999998,,,0.1699,0.155680715,0.014219284999999998,-0.014219284999999998,0.00020218806591122495,0.08369208357857562,0.23937279857857563,0.1699
416,40,0.125,0.5625,0.3125,11.72578419,14.42184887,6.1287387110000004,6.127648605,120.00328529999999,90.01809169,90.00482765,2.353151203,1.0001779,2.353569827,2.096588681,1.997737963,2.007669704,,,0.3321,0.281616133,0.050483867000000016,-0.050483867000000016,0.0025486208272736907,0.15201405299608556,0.43363018599608555,0.3321
417,80,0.0625,0.09375,0.84375,12.97712783,10.12578021,10.12561008,10.12555586,89.99875228,90.00094588,90.00096008,1.000016802,1.000005355,1.000022157,2.134384459,2.13438439,2.14275337,,,0.091,0.111419874,0.020419874000000005,0.020419874000000005,0.0004169712541758762,0.22439421978021984,0.33581409378021987,0.131839748
418,40,0.0625,0.1875,0.75,13.76887438,15.65134254,6.374426206,6.37441187,120.00109440000001,89.99989276,89.99371608,2.455333552,1.000002249,2.455339074,2.2110147490000003,2.211154636,2.135800202,,,0.3379,0.318713352,0.019186647999999973,-0.019186647999999973,0.00036812746147590295,0.05678203018644562,0.3754953821864456,0.3379
419,80,0.8125,0.1875,0.0,9.304829244,9.063255568999999,9.062786811,9.062591535,90.00318956,89.99808847,90.00398772,1.000051723,1.000021547,1.000073272,1.9151915519999998,1.9229797640000001,0.0,,,0.0992,0.10078350300000001,0.0015835030000000139,0.0015835030000000139,2.507481751009044e-06,0.01596273185483885,0.11674623485483886,0.10236700600000002
420,40,0.0,0.3125,0.6875,12.90119512,9.999328754,9.377329826,5.503511733,90.00002255,89.99764662,89.99901655,1.066330068,1.703881136,1.816899689,0.0,1.964989216,1.996258546,,,0.094,0.091155977,0.002844023000000001,-0.002844023000000001,8.088466824529006e-06,0.030255563829787245,0.12141154082978725,0.094
421,40,0.5625,0.4375,0.0,10.0653157,13.93419719,9.956252586,5.76234901,30.24320596,90.65110661,90.75395083,1.399542355,1.7278114480000002,2.418145303,1.929943902,1.938633211,0.0,,,0.203,0.207526349,0.004526348999999985,0.004526348999999985,2.0487835269800864e-05,0.022297285714285638,0.22982363471428563,0.21205269799999998
422,30,0.166666667,0.166666667,0.666666667,11.86838654,14.28997193,5.364102259,5.36363238,120.00111899999999,89.99708055,90.00181417,2.664000655,1.000087605,2.664234034,2.07988377,2.0798838369999997,2.0798838230000003,,,0.1974,0.202810692,0.005410691999999995,0.005410691999999995,2.9275587918863942e-05,0.027409787234042526,0.2302204792340425,0.20822138399999998
423,10,0.75,0.25,0.0,9.623890447,11.76740549,3.0731775060000004,3.073049643,120.004034,90.01627802,89.99845735,3.8290679489999997,1.0000416079999999,3.829227268,1.953239757,1.773977266,0.0,,,0.3221,0.30405657399999997,0.01804342600000003,-0.01804342600000003,0.00032556522181747703,0.05601808755045026,0.3600746615504502,0.3221
424,30,0.75,0.166666667,0.083333333,9.31405991,13.34490822,4.917248582,4.916986225,120.00156709999999,89.98829662,90.01271722,2.7138974160000005,1.000053357,2.714042222,1.9136172230000001,1.9135821219999998,1.913645297,,,0.0936,0.095314292,0.0017142919999999923,0.0017142919999999923,2.9387970612639735e-06,0.018315085470085386,0.11362937747008538,0.09702858399999999
426,40,0.625,0.375,0.0,10.02543837,14.0840701,9.821934534,5.703078168999999,30.55948662,91.08516866,91.25854105,1.433940539,1.722216362,2.469555858,1.91047471,1.954794687,0.0,,,0.2069,0.201139917,0.005760082999999999,-0.005760082999999999,3.317855616688899e-05,0.027839937167713866,0.22897985416771388,0.2069
427,80,0.0,0.0625,0.9375,13.40216757,10.23517528,10.23493596,10.23492387,89.99899132,90.00072855,90.00065779,1.000023383,1.000001181,1.000024564,0.0,2.185993364,2.163150118,,,0.0219,0.021805055,9.494499999999906e-05,-9.494499999999906e-05,9.014553024999822e-09,0.0043353881278538385,0.026140443127853838,0.0219
428,30,0.166666667,0.666666667,0.166666667,10.32731768,13.72933596,5.104877924,5.104406576000001,120.00040390000001,89.99809611,90.0028213,2.689454315,1.000092341,2.6897026630000003,1.983112706,1.9830872,1.9830922480000002,,,0.1469,0.151785479,0.004885478999999998,0.004885478999999998,2.386790505944098e-05,0.03325717494894485,0.18504265394894484,0.156670958
429,80,0.375,0.15625,0.46875,11.70459386,24.40814704,6.32475047,6.28121765,89.99986138,105.05866809999999,90.00013929,3.8591478280000002,1.0069306340000002,3.8858941689999997,1.899298088,1.885194196,1.9190435369999999,,,0.1619,0.157696939,0.00420306099999998,-0.00420306099999998,1.7665721769720835e-05,0.02596084620135874,0.18365778520135875,0.1619
430,80,0.5,0.375,0.125,10.06983728,9.305001838999999,9.30460743,9.304604637,90.00353336,90.00381265,89.99674048,1.000042389,1.0000003,1.000042689,1.969418977,1.9678072480000002,1.9613185359999998,,,0.1787,0.166357373,0.012342626999999995,-0.012342626999999995,0.00015234044126112887,0.069068981533296,0.23542635453329602,0.1787
431,40,0.375,0.625,0.0,10.42639346,14.27021368,10.00232251,5.79226558,30.29843555,90.75173809,90.87385275,1.4266900180000002,1.7268411419999998,2.46366702,1.9824417540000001,1.9399991280000002,0.0,,,0.0958,0.148532453,0.05273245300000001,0.05273245300000001,0.00278071159939721,0.5504431419624218,0.6989755949624219,0.20126490600000002
432,80,0.5,0.34375,0.15625,10.16008626,9.33270669,9.332338123,9.332313117,90.00331168,89.99695447,90.00363569,1.0000394940000001,1.00000268,1.000042173,1.976919015,1.971889033,1.9671646230000002,,,0.1868,0.192517057,0.005717056999999998,0.005717056999999998,3.268474074124897e-05,0.030605230192719473,0.22312228719271945,0.198234114
434,80,0.40625,0.3125,0.28125,10.91230368,24.15470583,6.460047801,6.459771186,119.9951024,90.01348578,90.00590548,3.7390908819999997,1.0000428209999999,3.739250994,2.051814139,1.999743431,1.924734681,,,0.4575,0.437927816,0.019572183999999992,-0.019572183999999992,0.0003830703865298557,0.04278073005464479,0.4807085460546448,0.4575
435,80,0.40625,0.375,0.21875,10.47263681,9.427397528,9.42708403,9.427072192,90.00325622,90.00345289,89.99674095,1.000033255,1.000001256,1.000034511,1.995211204,1.9915098919999998,1.9946502019999999,,,0.1885,0.21566002899999998,0.027160028999999974,0.027160028999999974,0.0007376671752808397,0.14408503448275847,0.3597450634827585,0.24282005799999995
436,80,0.75,0.0625,0.1875,10.15607608,10.10178823,9.288849998,8.658760447,90.00459636,90.00099387,90.0018461,1.08751764,1.072769024,1.166655238,1.8341041930000002,1.824199011,1.822350427,,,0.2214,0.217861748,0.0035382520000000195,-0.0035382520000000195,1.2519227215504138e-05,0.01598126467931355,0.23384301267931354,0.2214
438,80,0.59375,0.25,0.15625,10.2786101,23.85298912,6.309329397000001,6.3090581320000005,119.99920859999999,90.01549335,90.00543659,3.7805902369999997,1.000042996,3.780752788,1.94873812,1.922114066,2.0366480080000002,,,0.2453,0.264516883,0.01921688299999999,0.01921688299999999,0.0003692885922356886,0.07834033020790865,0.34285721320790863,0.283733766
440,80,0.46875,0.375,0.15625,10.20293343,9.34579998,9.345432758,9.345426873,90.00343762,90.00369073,89.99673942,1.000039294,1.00000063,1.000039924,1.976869257,1.97209024,1.985558489,,,0.1848,0.195537073,0.010737073000000014,0.010737073000000014,0.0001152847366073293,0.05810104437229445,0.25363811737229447,0.20627414600000002
441,80,0.25,0.09375,0.65625,12.34467672,24.75494695,6.787036859,6.786540515,119.9888756,90.01604444,90.00111982,3.6473865489999997,1.000073137,3.6476533069999997,2.060724417,2.139719812,2.101017191,,,0.3266,0.307715208,0.018884791999999984,-0.018884791999999984,0.0003566353688832634,0.05782238824249842,0.36553759624249843,0.3266
445,80,0.0,0.9375,0.0625,10.57874905,9.459110175,9.45908446,9.458557795,90.00502696,90.00595316,89.99292451,1.000002719,1.0000556809999999,1.0000584000000001,0.0,1.999055455,2.020143965,,,0.0987,0.09876559,6.559000000000426e-05,6.559000000000426e-05,4.302048100000558e-09,0.0006645390070922417,0.09943012900709224,0.09883118
446,80,0.53125,0.15625,0.3125,10.57543277,9.458142372000001,9.45792035,9.457724031,90.00212312,89.9982354,90.00272234,1.000023475,1.000020758,1.000044233,2.0044860730000003,1.998894676,1.9936153319999999,,,0.2469,0.22660322600000002,0.02029677399999999,-0.02029677399999999,0.00041195903480707556,0.08220645605508299,0.308809682055083,0.2469
447,30,0.833333333,0.166666667,0.0,8.982147107000001,13.20990611,4.853439677,4.853208497,120.00166509999998,89.98641872,90.01458218,2.7217616760000003,1.000047634,2.721891326,1.889868852,1.889868858,0.0,,,0.0282,0.031034286,0.002834286000000002,0.002834286000000002,8.03317712979601e-06,0.10050659574468092,0.13154088174468093,0.033868572
448,30,0.583333333,0.083333333,0.333333333,10.24396936,13.7083546,5.088081024,5.087757058999999,120.0015055,89.99161585,90.00894059,2.6942091789999996,1.000063675,2.6943807339999997,1.9772465430000001,1.977197383,1.977240401,,,0.2527,0.225243318,0.027456681999999982,-0.027456681999999982,0.000753869386449123,0.10865327265532246,0.33389659065532246,0.2527
449,40,0.0625,0.625,0.3125,12.27219705,15.06442137,6.13765327,6.135055953999999,120.0080064,90.02773587,88.18468348,2.4544269130000003,1.000423357,2.455466011,2.0927126030000003,2.047354903,2.032461802,,,0.2789,0.303186279,0.02428627900000002,0.02428627900000002,0.000589823347665842,0.08707880602366448,0.39026508502366447,0.327472558
451,80,0.34375,0.3125,0.34375,11.19531423,24.28212997,6.526050605,6.525749351,119.99353590000001,90.01230942,90.00540354,3.720800135,1.000046164,3.7209719010000004,2.105089984,1.9919231290000001,1.957544618,,,0.156,0.448797026,0.292797026,0.292797026,0.08573009843444468,1.876904012820513,2.325701038820513,0.741594052
452,80,0.0,0.71875,0.28125,11.2431191,9.653053851000001,9.65302542,9.652695886,90.00381698,90.00444897,89.99446278,1.000002945,1.000034139,1.0000370840000001,0.0,2.040540025,2.043673945,,,0.1358,0.13638166,0.0005816599999999839,0.0005816599999999839,3.3832835559998123e-07,0.004283210603829041,0.14066487060382904,0.13696331999999997
453,20,0.125,0.75,0.125,11.13587611,12.37936924,5.9794755660000005,3.10173354,90.00005057,90.00014088,104.0611066,2.070310198,1.9277850559999998,3.99111306,1.963071871,1.901412485,1.963071871,,,0.0402,0.029129582,0.011070417999999999,-0.011070417999999999,0.00012255415469472397,0.2753835323383084,0.3045131143383084,0.0402
455,80,0.21875,0.15625,0.625,12.28889575,24.73823751,6.773961448,6.773489887999999,119.98891599999999,90.01382667,90.00022788,3.651960186,1.000069618,3.65221443,2.110235995,2.172185672,2.063773738,,,0.3605,0.377905176,0.017405176000000022,0.017405176000000022,0.0003029401515909768,0.04828065464632461,0.42618583064632465,0.39531035200000003
456,80,0.5,0.21875,0.28125,10.5264824,9.443529383,9.443274495,9.443137366,90.00245659,89.99780867,90.00294614,1.000026991,1.000014522,1.000041513,1.99876902,1.998066451,1.993455941,,,0.2371,0.221067632,0.01603236800000002,-0.01603236800000002,0.0002570368236874246,0.06761859131168291,0.2886862233116829,0.2371
457,80,0.0,0.625,0.375,11.80895344,24.58125557,6.661439937000001,6.661197686,119.98937430000001,89.99598797,90.00062873,3.690081394,1.000036367,3.690215593,0.0,1.990910049,2.172177804,,,0.0839,0.08662118099999999,0.002721180999999989,0.002721180999999989,7.404826034760941e-06,0.03243362336114409,0.11905480436114407,0.08934236199999998
460,80,0.5,0.5,0.0,10.30800064,24.40199063,6.02685622,5.774783134,89.99956858,103.8356938,90.0002193,4.048875523,1.043650658,4.225611605,1.869252741,1.8815806480000001,0.0,,,0.0364,0.035622133,0.0007778670000000015,-0.0007778670000000015,6.050770696890024e-07,0.02136997252747257,0.05699210552747257,0.0364
462,80,0.0,0.84375,0.15625,10.86017276,9.542228043,9.542200101,9.541758408,90.00449778,90.00529045,89.99358524,1.000002928,1.0000462909999999,1.000049219,0.0,2.019197192,2.011312946,,,0.1207,0.12297859900000001,0.002278599000000006,0.002278599000000006,5.192013402801028e-06,0.018878202154101128,0.14185680115410113,0.12525719800000001
463,80,0.4375,0.3125,0.25,11.03687593,24.40093642,6.18454812,6.043739619,89.99972345,104.51303670000001,90.00017605,3.9454679539999997,1.023298241,4.037390417,1.873001746,1.90907668,1.912790276,,,0.1474,0.156110406,0.008710406000000004,0.008710406000000004,7.587117268483607e-05,0.05909366350067845,0.21520406950067844,0.164820812
464,80,0.09375,0.0625,0.84375,12.92682137,10.11269113,10.11251595,10.11243568,89.99895252,90.00082084,90.00090484,1.000017323,1.000007938,1.000025261,2.141026177,2.145725487,2.137893678,,,0.0915,0.096897866,0.005397866000000001,0.005397866000000001,2.9136957353956012e-05,0.05899307103825138,0.15589093703825138,0.102295732
465,30,0.583333333,0.25,0.166666667,9.76415731,13.52148245,5.001698552,5.0013756019999995,120.0012957,89.99139639,90.00956999,2.703378124,1.000064572,2.7035526880000003,1.944983726,1.945002975,1.9449895030000002,,,0.1487,0.15562954199999998,0.006929541999999983,0.006929541999999983,4.801855232976377e-05,0.04660082044384656,0.20223036244384654,0.16255908399999996
466,80,0.03125,0.0625,0.90625,13.24244559,10.19434702,10.19412897,10.19409432,89.99897764,90.00075731,90.00073882,1.00002139,1.0000033990000001,1.000024789,2.17728269,2.148838079,2.155698423,,,0.0467,0.056314063,0.009614062999999999,0.009614062999999999,9.243020736796898e-05,0.20586858672376873,0.2621826497237687,0.065928126
467,40,0.3125,0.375,0.3125,11.76952262,14.76834855,6.066984295,6.066898885,119.9961392,90.01630603,89.99957299,2.4342157209999997,1.000014078,2.43424999,2.081315463,2.014787978,2.010371797,,,0.3367,0.34956473299999996,0.012864732999999962,0.012864732999999962,0.00016550135516128802,0.03820829521829511,0.38777302821829507,0.3624294659999999
468,80,0.09375,0.5625,0.34375,11.56473933,24.47038745,6.6071596239999995,6.60692693,119.9907939,90.00160842,90.00192340000001,3.70361681,1.00003522,3.70374725,1.9977897009999999,2.043037247,2.055385061,,,0.2758,0.268571299,0.007228701000000004,-0.007228701000000004,5.225411814740106e-05,0.02620993836113127,0.29478123736113127,0.2758
469,40,0.625,0.25,0.125,10.02542923,14.08409229,9.821923576,5.703067503,30.5595029,91.08510582,91.25849674,1.4339443980000002,1.722217661,2.469564367,1.9295262530000001,1.938959556,1.891202001,,,0.17,0.23749661100000002,0.06749661100000001,0.06749661100000001,0.004555792496485323,0.39703888823529415,0.6345354992352942,0.304993222
470,80,0.09375,0.28125,0.625,12.19690786,9.918538329,9.918525556,9.918475808,90.00199121,89.99745816,90.00191672,1.000001288,1.000005016,1.000006303,2.090701519,2.1030017180000002,2.09624226,,,0.1501,0.151356832,0.0012568319999999855,0.0012568319999999855,1.5796266762239636e-06,0.008373297801465592,0.1597301298014656,0.15261366399999998
471,80,0.34375,0.65625,0.0,9.923303323999999,9.259651194,9.259383742999999,9.259116489,90.00507266,90.00480928,89.99480362,1.000028884,1.0000288640000001,1.000057749,1.9540761009999998,1.960346265,0.0,,,0.1081,0.101536509,0.006563491000000005,-0.006563491000000005,4.307941410708106e-05,0.060716845513413546,0.16225335451341355,0.1081
472,80,0.25,0.5,0.25,11.03850269,24.23210185,6.486826835,6.486631608,119.9937987,90.00886486,90.00375176,3.735586361,1.000030097,3.73569879,1.9740717630000002,2.024844613,2.00792033,,,0.29,0.293039652,0.003039652000000004,0.003039652000000004,9.239484281104023e-06,0.010481558620689668,0.30352121062068965,0.296079304
473,80,0.875,0.125,0.0,9.8257832,24.01239701,5.920203601,5.6980586220000005,89.99910606,103.97136490000001,90.00028128,4.056008649,1.038986082,4.214136534,1.8513343740000001,1.7944242,0.0,,,0.0199,0.021319908,0.0014199079999999975,0.0014199079999999975,2.0161387284639927e-06,0.07135216080401997,0.09267206880401997,0.022739815999999996
474,80,0.0,0.71875,0.28125,11.50880801,24.46063938,6.5924267379999995,6.592271231000001,119.9904597,89.99498522,90.00315956,3.710415049,1.000023589,3.710502575,0.0,1.9857587069999998,2.174881937,,,0.0925,0.088626673,0.003873326999999996,-0.003873326999999996,1.5002662048928967e-05,0.04187380540540536,0.13050047840540535,0.0925
475,80,0.5,0.25,0.25,10.43407013,9.415823222,9.415540041,9.415431084,90.00266574,89.99759539,90.00311589,1.000030076,1.000011572,1.000041648,1.98961455,1.997825746,1.987973864,,,0.2269,0.224884748,0.002015251999999995,-0.002015251999999995,4.06124062350398e-06,0.008881674746584377,0.23376642274658438,0.2269
476,80,0.4375,0.25,0.3125,11.20109355,24.38443684,6.21952724,6.107903416,89.99974279999999,104.6791019,90.00016831,3.9206254589999996,1.018275309,3.992276102,1.882195641,1.9124497040000001,1.902675315,,,0.2246,0.20485514600000002,0.01974485399999998,-0.01974485399999998,0.0003898592594813151,0.08791119323241309,0.29276633923241313,0.2246
477,80,0.78125,0.1875,0.03125,9.649444374,9.913872451,9.144376546,8.515200285,90.00424483,90.00142552,90.00230471,1.08414963,1.073888604,1.164255933,1.798271603,1.8029228869999998,1.8097320890000002,,,0.09699999999999999,0.097557974,0.0005579740000000166,0.0005579740000000166,3.1133498467601853e-07,0.005752309278350688,0.10331028327835069,0.09811594800000002
478,80,0.0,0.25,0.75,13.03547493,24.7237663,6.646894016,6.58880912,90.00034821,90.00004771,105.61084679999999,3.7195968880000003,1.00881569,3.7523877,0.0,1.946621198,1.9472213980000002,,,0.1122,0.118229393,0.006029393000000008,0.006029393000000008,3.6353579948449096e-05,0.05373790552584678,0.17196729852584677,0.12425878600000001
480,80,0.03125,0.5,0.46875,12.20040651,24.76548608,6.42251537,6.3511514810000005,90.00024639,104.9427116,90.00008375,3.856041543,1.01123637,3.899369454,1.9565588669999998,1.919503386,1.9509123169999998,,,0.0749,0.070594266,0.004305733999999992,-0.004305733999999992,1.8539345278755928e-05,0.057486435246995884,0.1280807012469959,0.0749
481,80,0.375,0.375,0.25,11.12256568,24.46589097,6.20232356,6.056488583999999,89.99979645,104.49127159999999,90.00016591,3.9446331260000003,1.02407913,4.039616458999999,1.8995049419999999,1.887124799,1.918075156,,,0.1506,0.141385314,0.009214686,-0.009214686,8.4910438078596e-05,0.06118649402390437,0.2025718080239044,0.1506
485,80,0.21875,0.09375,0.6875,12.55671664,10.90475883,9.91581644,9.29012457,90.00121595,90.00034042,89.99828031,1.099733834,1.0673502129999999,1.173801142,1.9490151390000001,1.979238122,1.973212459,,,0.2509,0.258833485,0.007933484999999962,0.007933484999999962,6.29401842452244e-05,0.031620107612594504,0.29045359261259446,0.26676696999999994
486,80,0.0,0.46875,0.53125,12.32043007,24.78236248,6.776517947,6.776141779,119.98773349999999,89.99933248,89.99584847,3.657093905,1.000055514,3.657296923,0.0,1.992408845,2.1801488669999998,,,0.0816,0.086120925,0.004520924999999995,0.004520924999999995,2.0438762855624956e-05,0.05540349264705876,0.14152441764705875,0.09064185
488,80,0.40625,0.34375,0.25,11.07966485,24.433413199999997,6.19343584,6.050113632,89.99976003,104.5021459,90.00017102,3.945049861,1.023689176,4.038504842,1.8768660959999999,1.893487378,1.934001754,,,0.0824,0.09780373,0.015403730000000004,0.015403730000000004,0.00023727489791290014,0.18693847087378646,0.28474220087378643,0.11320746000000001
489,80,0.15625,0.5,0.34375,11.20796524,9.642971897999999,9.642868295,9.642721615,90.00342935,90.00321776,89.99592628,1.0000107440000001,1.000015211,1.000025956,2.043339843,2.040983384,2.035036839,,,0.1727,0.172071587,0.0006284129999999943,-0.0006284129999999943,3.949028985689929e-07,0.003638755066589429,0.17571034206658942,0.1727
490,30,0.41666666700000005,0.166666667,0.41666666700000005,10.72322774,13.88493465,5.172555073,5.172171967,120.0012656,89.99415942,90.00606396,2.684347378,1.000074071,2.68454621,2.008660618,2.008628543,2.008596463,,,0.2493,0.24550454300000002,0.0037954569999999743,-0.0037954569999999743,1.4405493838848805e-05,0.015224456478138686,0.2607289994781387,0.2493
491,40,0.4375,0.25,0.3125,11.36478714,14.67985883,10.29051437,5.960990146,30.32611299,90.94582763,91.09781881,1.4265427659999999,1.726309576,2.462654437,1.9892321990000001,1.976080455,2.069373884,,,0.4786,0.40284518,0.07575482,-0.07575482,0.0057387927532324004,0.15828420392812367,0.5611293839281237,0.4786
