@relation wpo_1_0_0 caption="WPO 1.0.0" description="generated from ngram/random_state_14/split_1/.csv"
@attribute id numeric
@attribute Natoms numeric
@attribute percent_atom_al numeric
@attribute percent_atom_ga numeric
@attribute percent_atom_in numeric
@attribute vol_per_atom numeric
@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute alpha numeric
@attribute gamma numeric
@attribute beta numeric
@attribute a_b numeric
@attribute b_c numeric
@attribute a_c numeric
@attribute ecn_bond_dist_Al-O numeric
@attribute ecn_bond_dist_Ga-O numeric
@attribute ecn_bond_dist_In-O numeric
@attribute Unnamed: 23 numeric
@attribute Unnamed: 24 numeric
@attribute Ef numeric
@attribute ngram_predE numeric
@attribute abs_error numeric
@attribute error numeric
@attribute sq_error numeric
@attribute norm_abs_error numeric
@attribute sum_Ef_and_normalized_error numeric
@attribute sum_pred_Ef_and_abs_error numeric
@data
386,40,0.875,0.0,0.125,10.4642823,14.20946343,5.834602182999999,5.8336622060000005,120.0540024,90.09671455,89.16968852,2.43537828,1.00016113,2.4357706919999997,1.958400656,0.0,2.002506605,,,0.3116,0.343043476,0.031443476000000026,0.031443476000000026,0.0009886921829625776,0.10090974326059059,0.4439532192605906,0.37448695200000004
387,80,0.0,0.0625,0.9375,13.71718777,25.30569245,7.076026051,7.07535979,119.9843388,90.01682698,89.98048291,3.5762576719999997,1.000094166,3.576594435,0.0,2.042517083,2.1876689380000003,,,0.1791,0.18250314899999998,0.0034031489999999665,0.0034031489999999665,1.1581423116200772e-05,0.01900139028475693,0.2015045392847569,0.18590629799999994
388,40,0.8125,0.1875,0.0,9.517705203,9.105941717,8.476522933,4.93230171,90.00151279,90.00238371,90.00440003,1.07425436,1.718573484,1.846185058,1.796845385,1.7661477419999998,0.0,,,0.0391,0.038528661,0.000571339000000004,-0.000571339000000004,3.264282529210046e-07,0.01461225063938629,0.05314091163938629,0.0391
392,80,0.84375,0.0,0.15625,9.957890699999998,23.66525098,6.2348616660000005,6.23444049,120.0019324,90.00931071,90.01125099,3.795633688,1.0000675559999999,3.795890107,1.9088168280000002,0.0,2.067756142,,,0.1994,0.203254997,0.003854996999999999,0.003854996999999999,1.4861001870008992e-05,0.01933298395185556,0.22258798095185556,0.207109994
393,80,0.09375,0.46875,0.4375,11.86618457,24.59102511,6.676281627000001,6.675969502,119.98970259999999,90.00298122,90.00007879,3.6833414889999996,1.000046754,3.683513698,2.1082595140000002,2.053941911,2.062991207,,,0.3027,0.299364807,0.003335193000000014,-0.003335193000000014,1.1123512347249094e-05,0.011018146679881116,0.3103829536798811,0.3027
394,80,0.0,0.46875,0.53125,12.41984295,24.78148543,6.46638221,6.4217474260000005,90.00029609,105.08811850000001,90.00007154,3.832357047,1.006950567,3.8589941,0.0,1.92784441,1.950739751,,,0.0679,0.067300307,0.0005996929999999984,-0.0005996929999999984,3.5963169424899804e-07,0.008832002945508077,0.07613230994550808,0.0679
395,40,0.0,0.3125,0.6875,13.26346806,14.93895684,6.404290293,6.403269537000001,120.001449,90.0155113,90.00978738,2.332648296,1.0001594120000001,2.333020148,0.0,2.0870843,2.1400254430000003,,,0.3366,0.345314995,0.008714995000000003,0.008714995000000003,7.595113785002506e-05,0.02589125074272134,0.3712062457427214,0.35402999
396,80,0.625,0.03125,0.34375,10.81199494,10.33353642,9.469110025,8.839703222999999,90.00400963,90.00075318,90.00108906,1.091289086,1.071202255,1.168991329,1.8661371619999998,1.848802346,1.881213227,,,0.2511,0.254492101,0.0033921010000000362,0.0033921010000000362,1.1506349194201245e-05,0.013508964555953948,0.268001065555954,0.25788420200000006
397,80,0.375,0.4375,0.1875,10.42400616,9.412785242,9.412497647,9.41242694,90.00359611,90.00368051,89.99631331,1.000030555,1.000007512,1.000038067,1.99061013,1.989666563,1.9927861059999998,,,0.1911,0.18474904,0.006350959999999989,-0.006350959999999989,4.0334692921599856e-05,0.03323369963369958,0.21798273963369957,0.1911
398,40,0.0,0.1875,0.8125,14.13221547,15.60920332,6.466846522999999,6.466133011,119.99497290000001,90.02158381,90.0146182,2.413727195,1.000110346,2.41399354,0.0,2.1630076419999997,2.183651411,,,0.3222,0.383314386,0.06111438600000002,0.06111438600000002,0.0037349681761569987,0.1896784171322161,0.5729928031322161,0.444428772
399,40,0.3125,0.0,0.6875,12.41098612,9.88002704,9.252752787,5.430467132,90.00047184,89.99854379,90.00214246,1.067793258,1.703859459,1.8193696419999998,1.990277429,0.0,1.947356549,,,0.2783,0.278078399,0.0002216010000000157,-0.0002216010000000157,4.910700320100696e-08,0.0007962666187567937,0.2788746656187568,0.2783
400,40,0.875,0.0625,0.0625,9.955452864,13.85492007,5.761006131,5.760839915,119.9994429,90.00392355,89.9948125,2.404947982,1.0000288529999999,2.405017372,1.9190920180000002,1.9848464540000001,1.98483895,,,0.2662,0.27321454300000003,0.00701454300000004,0.00701454300000004,4.920381349884956e-05,0.02635064988730293,0.299565192887303,0.28022908600000007
401,80,0.25,0.75,0.0,10.05019832,9.298930513,9.298742366,9.298382489,90.00544114,90.00496924,89.99416348,1.000020234,1.000038703,1.000058938,1.982708161,1.9610937419999999,0.0,,,0.0817,0.09098378300000001,0.009283783000000018,0.009283783000000018,8.618862679108932e-05,0.11363259485924135,0.20461637785924136,0.10026756600000003
402,20,0.125,0.875,0.0,10.80594702,12.39586474,5.85163974,3.06675442,90.00001588,90.00015717,103.70284649999999,2.118357467,1.9080887930000001,4.042014143,1.8541840680000001,1.912058586,0.0,,,0.0211,0.020950043999999998,0.00014995600000000317,-0.00014995600000000317,2.248680193600095e-08,0.007106919431279771,0.02805696343127977,0.0211
403,80,0.09375,0.03125,0.875,13.42466607,11.17119355,10.1226196,9.497318141000001,90.00053804,90.00033742,89.99659840000001,1.103587213,1.0658397929999999,1.176247166,2.037084069,1.982347995,2.012121483,,,0.213,0.21589811899999997,0.002898118999999977,0.002898118999999977,8.399093738160865e-06,0.013606192488262803,0.22950431148826278,0.21879623799999995
404,40,0.5,0.5,0.0,10.1484024,13.96923294,9.983595544,5.778517813,30.24889576,90.67036546,90.77631373,1.3992186359999998,1.7277087080000002,2.417442222,1.9277194640000002,1.949998685,0.0,,,0.1464,0.173150389,0.026750388999999986,0.026750388999999986,0.0007155833116513202,0.18272123633879772,0.3558716253387977,0.19990077799999997
407,80,0.34375,0.59375,0.0625,10.33693184,23.92046361,6.318127947000001,6.31805955,119.99782250000001,90.01409459999999,90.00170123,3.7860049389999997,1.000010826,3.7860459239999997,2.0204940330000003,1.9234133340000001,1.95891606,,,0.2738,0.28779059100000004,0.013990591000000052,0.013990591000000052,0.00019573663652928247,0.05109784879474088,0.3388884397947409,0.3017811820000001
408,30,0.083333333,0.083333333,0.833333333,12.54429149,14.51843162,5.471180395,5.470682925,120.00121029999998,89.99740409,90.00049098,2.653619616,1.0000909340000002,2.65386092,2.1197465490000003,2.1197465490000003,2.1197814790000002,,,0.1618,0.09310301300000001,0.06869698699999999,-0.06869698699999999,0.004719276022878167,0.42457964771322615,0.5176826607132261,0.1618
409,20,0.0,0.625,0.375,11.98752575,12.41135766,6.2612492170000005,3.18946721,90.00025776,90.0000896,104.69270340000001,1.982249425,1.963101924,3.89135766,0.0,1.929470026,1.944427313,,,0.1515,0.142359357,0.009140643000000004,-0.009140643000000004,8.355135445344907e-05,0.0603342772277228,0.2026936342277228,0.1515
410,80,0.0625,0.03125,0.90625,13.19145515,10.18125792,10.18103477,10.18097409,89.99917684,90.00063247,90.00068361,1.000021918,1.00000596,1.000027878,2.146079166,2.174469851,2.1529303580000003,,,0.0637,0.071249352,0.007549351999999995,0.007549351999999995,5.699271561990393e-05,0.11851416012558862,0.18976351212558862,0.078798704
411,40,0.0,0.6875,0.3125,10.87028496,14.48801673,10.05846197,5.848268297000001,30.69146046,91.45889564,91.69587805,1.440380922,1.719904331,2.4773173859999997,0.0,1.9838091219999998,1.957717665,,,0.2983,0.264268477,0.03403152300000001,-0.03403152300000001,0.0011581445576995296,0.11408489104927927,0.37835336804927927,0.2983
412,80,0.0,0.90625,0.09375,11.22508615,24.89693312,6.22152839,5.973102087999999,90.00018633,103.9295687,90.00012428,4.001739052,1.041590835,4.168174719,0.0,1.921440109,1.974982161,,,0.0139,0.014489195,0.0005891950000000007,0.0005891950000000007,3.471507480250008e-07,0.04238812949640293,0.056877324496402926,0.01507839
413,80,0.09375,0.5,0.40625,11.93784177,24.71700018,6.36976082,6.274220457,90.00016116,104.80494909999999,90.00010111,3.880365508,1.0152274479999999,3.93945357,1.9023834780000002,1.915259223,1.94992469,,,0.0609,0.061504947000000004,0.0006049470000000015,0.0006049470000000015,3.659608728090018e-07,0.009933448275862093,0.0714383952758621,0.062109894000000006
414,80,0.03125,0.09375,0.875,13.13471178,10.16660805,10.16641646,10.16638512,89.99876531,90.00091285,90.00087629999999,1.000018845,1.000003083,1.000021928,2.142983868,2.142982595,2.15109298,,,0.0684,0.074484091,0.006084091,0.006084091,3.7016163296281e-05,0.08894869883040935,0.16343278983040935,0.080568182
415,30,0.0,0.583333333,0.41666666700000005,11.32220956,14.09279273,5.275761957,5.275232625,120.00041940000001,90.0001863,89.99962074,2.671233624,1.000100343,2.671501663,0.0,2.0497010330000003,2.0497041019999998,,,0.1699,0.14806223300000002,0.02183776699999998,-0.02183776699999998,0.00047688806754628813,0.1285330606238963,0.27659529362389634,0.1699
416,40,0.125,0.5625,0.3125,11.72578419,14.42184887,6.1287387110000004,6.127648605,120.00328529999999,90.01809169,90.00482765,2.353151203,1.0001779,2.353569827,2.096588681,1.997737963,2.007669704,,,0.3321,0.306313186,0.02578681399999999,-0.02578681399999999,0.0006649597762705956,0.07764773863294186,0.38396092463294185,0.3321
417,80,0.0625,0.09375,0.84375,12.97712783,10.12578021,10.12561008,10.12555586,89.99875228,90.00094588,90.00096008,1.000016802,1.000005355,1.000022157,2.134384459,2.13438439,2.14275337,,,0.091,0.094757408,0.0037574080000000037,0.0037574080000000037,1.4118114878464029e-05,0.041290197802197844,0.13604760580219785,0.098514816
418,40,0.0625,0.1875,0.75,13.76887438,15.65134254,6.374426206,6.37441187,120.00109440000001,89.99989276,89.99371608,2.455333552,1.000002249,2.455339074,2.2110147490000003,2.211154636,2.135800202,,,0.3379,0.325695852,0.01220414799999997,-0.01220414799999997,0.00014894122840590328,0.03611763243563176,0.36181348443563177,0.3379
419,80,0.8125,0.1875,0.0,9.304829244,9.063255568999999,9.062786811,9.062591535,90.00318956,89.99808847,90.00398772,1.000051723,1.000021547,1.000073272,1.9151915519999998,1.9229797640000001,0.0,,,0.0992,0.07162223,0.02757777,-0.02757777,0.0007605333981729001,0.27800171370967747,0.3496239437096775,0.0992
420,40,0.0,0.3125,0.6875,12.90119512,9.999328754,9.377329826,5.503511733,90.00002255,89.99764662,89.99901655,1.066330068,1.703881136,1.816899689,0.0,1.964989216,1.996258546,,,0.094,0.09233370099999999,0.00166629900000001,-0.00166629900000001,2.7765523574010334e-06,0.017726585106383086,0.11006028610638308,0.094
422,30,0.166666667,0.166666667,0.666666667,11.86838654,14.28997193,5.364102259,5.36363238,120.00111899999999,89.99708055,90.00181417,2.664000655,1.000087605,2.664234034,2.07988377,2.0798838369999997,2.0798838230000003,,,0.1974,0.17123213899999998,0.026167861000000014,-0.026167861000000014,0.0006847569493153218,0.13256261904761912,0.30379475804761913,0.1974
423,10,0.75,0.25,0.0,9.623890447,11.76740549,3.0731775060000004,3.073049643,120.004034,90.01627802,89.99845735,3.8290679489999997,1.0000416079999999,3.829227268,1.953239757,1.773977266,0.0,,,0.3221,0.329005615,0.006905614999999976,0.006905614999999976,4.768751852822467e-05,0.021439351133188376,0.3504449661331884,0.33591122999999995
424,30,0.75,0.166666667,0.083333333,9.31405991,13.34490822,4.917248582,4.916986225,120.00156709999999,89.98829662,90.01271722,2.7138974160000005,1.000053357,2.714042222,1.9136172230000001,1.9135821219999998,1.913645297,,,0.0936,0.10963762,0.016037620000000002,0.016037620000000002,0.0002572052552644001,0.17134209401709405,0.28097971401709404,0.12567524000000002
425,40,0.5625,0.125,0.3125,11.18077406,14.59876223,10.23741982,5.929532097,30.31484215,90.90380693,91.04825492,1.426019689,1.7265139390000002,2.462042871,2.017306123,1.9656795319999998,1.947249183,,,0.3028,0.321650262,0.018850262000000007,0.018850262000000007,0.00035533237746864426,0.062253177014531064,0.38390343901453106,0.340500524
426,40,0.625,0.375,0.0,10.02543837,14.0840701,9.821934534,5.703078168999999,30.55948662,91.08516866,91.25854105,1.433940539,1.722216362,2.469555858,1.91047471,1.954794687,0.0,,,0.2069,0.19145947,0.015440530000000008,-0.015440530000000008,0.00023840996668090023,0.07462798453359114,0.2660874545335911,0.2069
427,80,0.0,0.0625,0.9375,13.40216757,10.23517528,10.23493596,10.23492387,89.99899132,90.00072855,90.00065779,1.000023383,1.000001181,1.000024564,0.0,2.185993364,2.163150118,,,0.0219,0.040781129,0.018881129,0.018881129,0.000356497032314641,0.8621520091324201,0.90293313813242,0.059662257999999996
428,30,0.166666667,0.666666667,0.166666667,10.32731768,13.72933596,5.104877924,5.104406576000001,120.00040390000001,89.99809611,90.0028213,2.689454315,1.000092341,2.6897026630000003,1.983112706,1.9830872,1.9830922480000002,,,0.1469,0.155544566,0.008644565999999992,0.008644565999999992,7.472852132835587e-05,0.05884660313138184,0.21439116913138184,0.164189132
429,80,0.375,0.15625,0.46875,11.70459386,24.40814704,6.32475047,6.28121765,89.99986138,105.05866809999999,90.00013929,3.8591478280000002,1.0069306340000002,3.8858941689999997,1.899298088,1.885194196,1.9190435369999999,,,0.1619,0.164242368,0.0023423680000000113,0.0023423680000000113,5.4866878474240535e-06,0.014467992588017366,0.17871036058801737,0.166584736
430,80,0.5,0.375,0.125,10.06983728,9.305001838999999,9.30460743,9.304604637,90.00353336,90.00381265,89.99674048,1.000042389,1.0000003,1.000042689,1.969418977,1.9678072480000002,1.9613185359999998,,,0.1787,0.16098747800000002,0.01771252199999998,-0.01771252199999998,0.0003137334356004833,0.09911875769445988,0.2601062356944599,0.1787
431,40,0.375,0.625,0.0,10.42639346,14.27021368,10.00232251,5.79226558,30.29843555,90.75173809,90.87385275,1.4266900180000002,1.7268411419999998,2.46366702,1.9824417540000001,1.9399991280000002,0.0,,,0.0958,0.076912402,0.01888759799999999,-0.01888759799999999,0.0003567413582096037,0.19715655532359072,0.2740689573235907,0.0958
432,80,0.5,0.34375,0.15625,10.16008626,9.33270669,9.332338123,9.332313117,90.00331168,89.99695447,90.00363569,1.0000394940000001,1.00000268,1.000042173,1.976919015,1.971889033,1.9671646230000002,,,0.1868,0.176920498,0.009879501999999984,-0.009879501999999984,9.760455976800369e-05,0.052888126338329684,0.2298086243383297,0.1868
433,80,0.0,0.0625,0.9375,13.40216757,10.23517528,10.23493596,10.23492387,89.99899132,90.00072855,90.00065779,1.000023383,1.000001181,1.000024564,0.0,2.157436136,2.165053934,,,0.0278,0.039955122,0.012155122000000004,0.012155122000000004,0.00014774699083488412,0.4372346043165469,0.47718972631654694,0.05211024400000001
434,80,0.40625,0.3125,0.28125,10.91230368,24.15470583,6.460047801,6.459771186,119.9951024,90.01348578,90.00590548,3.7390908819999997,1.0000428209999999,3.739250994,2.051814139,1.999743431,1.924734681,,,0.4575,0.43547862,0.022021380000000035,-0.022021380000000035,0.00048494117710440153,0.0481341639344263,0.4836127839344263,0.4575
435,80,0.40625,0.375,0.21875,10.47263681,9.427397528,9.42708403,9.427072192,90.00325622,90.00345289,89.99674095,1.000033255,1.000001256,1.000034511,1.995211204,1.9915098919999998,1.9946502019999999,,,0.1885,0.181211915,0.007288085,-0.007288085,5.3116182967224993e-05,0.03866358090185676,0.21987549590185676,0.1885
436,80,0.75,0.0625,0.1875,10.15607608,10.10178823,9.288849998,8.658760447,90.00459636,90.00099387,90.0018461,1.08751764,1.072769024,1.166655238,1.8341041930000002,1.824199011,1.822350427,,,0.2214,0.22540371899999997,0.004003718999999961,0.004003718999999961,1.6029765830960688e-05,0.01808364498644969,0.24348736398644966,0.22940743799999994
438,80,0.59375,0.25,0.15625,10.2786101,23.85298912,6.309329397000001,6.3090581320000005,119.99920859999999,90.01549335,90.00543659,3.7805902369999997,1.000042996,3.780752788,1.94873812,1.922114066,2.0366480080000002,,,0.2453,0.24634526899999998,0.0010452689999999876,0.0010452689999999876,1.092587282360974e-06,0.004261186302486701,0.25060645530248665,0.24739053799999997
440,80,0.46875,0.375,0.15625,10.20293343,9.34579998,9.345432758,9.345426873,90.00343762,90.00369073,89.99673942,1.000039294,1.00000063,1.000039924,1.976869257,1.97209024,1.985558489,,,0.1848,0.17976762100000002,0.005032378999999976,-0.005032378999999976,2.5324838399640755e-05,0.027231488095237965,0.20699910909523797,0.1848
441,80,0.25,0.09375,0.65625,12.34467672,24.75494695,6.787036859,6.786540515,119.9888756,90.01604444,90.00111982,3.6473865489999997,1.000073137,3.6476533069999997,2.060724417,2.139719812,2.101017191,,,0.3266,0.315137912,0.011462087999999981,-0.011462087999999981,0.00013137946131974357,0.03509518677281072,0.3502330987728107,0.3266
442,40,0.0625,0.1875,0.75,13.39798211,14.98135555,6.427509716,6.426568721000001,120.0009116,90.01517843,90.00943355,2.330818032,1.000146423,2.331159317,2.191948888,2.029233369,2.13045895,,,0.3286,0.334647391,0.006047391000000013,0.006047391000000013,3.657093790688116e-05,0.01840350273889231,0.3530508937388923,0.34069478200000003
443,80,0.75,0.25,0.0,9.623890434,23.53481097,6.146355011,6.146099281000001,120.004034,90.01627804,89.99845744,3.829067948,1.0000416090000002,3.82922727,1.8972296690000001,1.942007526,0.0,,,0.2122,0.209297247,0.002902753000000008,-0.002902753000000008,8.425974979009047e-06,0.013679326107445842,0.22297657310744584,0.2122
445,80,0.0,0.9375,0.0625,10.57874905,9.459110175,9.45908446,9.458557795,90.00502696,90.00595316,89.99292451,1.000002719,1.0000556809999999,1.0000584000000001,0.0,1.999055455,2.020143965,,,0.0987,0.10121304800000001,0.0025130480000000177,0.0025130480000000177,6.315410250304089e-06,0.02546147922999005,0.12667452722999006,0.10372609600000003
446,80,0.53125,0.15625,0.3125,10.57543277,9.458142372000001,9.45792035,9.457724031,90.00212312,89.9982354,90.00272234,1.000023475,1.000020758,1.000044233,2.0044860730000003,1.998894676,1.9936153319999999,,,0.2469,0.233170465,0.013729535000000015,-0.013729535000000015,0.00018850013131622542,0.055607675172134524,0.28877814017213455,0.2469
447,30,0.833333333,0.166666667,0.0,8.982147107000001,13.20990611,4.853439677,4.853208497,120.00166509999998,89.98641872,90.01458218,2.7217616760000003,1.000047634,2.721891326,1.889868852,1.889868858,0.0,,,0.0282,0.037847145,0.009647145,0.009647145,9.306740665102498e-05,0.3420973404255319,0.37994448542553194,0.047494289999999995
448,30,0.583333333,0.083333333,0.333333333,10.24396936,13.7083546,5.088081024,5.087757058999999,120.0015055,89.99161585,90.00894059,2.6942091789999996,1.000063675,2.6943807339999997,1.9772465430000001,1.977197383,1.977240401,,,0.2527,0.244279539,0.00842046099999999,-0.00842046099999999,7.090416345252083e-05,0.03332196675900274,0.2776015057590027,0.2527
449,40,0.0625,0.625,0.3125,12.27219705,15.06442137,6.13765327,6.135055953999999,120.0080064,90.02773587,88.18468348,2.4544269130000003,1.000423357,2.455466011,2.0927126030000003,2.047354903,2.032461802,,,0.2789,0.306060707,0.027160707000000006,0.027160707000000006,0.0007377040047398493,0.09738510935819293,0.40344581635819293,0.333221414
450,80,0.4375,0.40625,0.15625,10.48845721,10.21321919,9.381611748,8.757123806000001,90.00147562,90.00117669,90.00161438,1.088642279,1.071311992,1.166275528,1.857642593,1.8340137090000002,1.8775407990000001,,,0.1367,0.133104702,0.0035952979999999968,-0.0035952979999999968,1.2926167708803977e-05,0.026300643745427923,0.15940534574542792,0.1367
451,80,0.34375,0.3125,0.34375,11.19531423,24.28212997,6.526050605,6.525749351,119.99353590000001,90.01230942,90.00540354,3.720800135,1.000046164,3.7209719010000004,2.105089984,1.9919231290000001,1.957544618,,,0.156,0.43779550899999997,0.28179550899999994,0.28179550899999994,0.07940870889256905,1.8063814679487176,2.2441769769487174,0.7195910179999999
453,20,0.125,0.75,0.125,11.13587611,12.37936924,5.9794755660000005,3.10173354,90.00005057,90.00014088,104.0611066,2.070310198,1.9277850559999998,3.99111306,1.963071871,1.901412485,1.963071871,,,0.0402,0.039819054,0.00038094600000000006,-0.00038094600000000006,1.4511985491600006e-07,0.00947626865671642,0.04929532265671642,0.0402
454,80,0.0,0.46875,0.53125,12.03584716,9.874712016,9.874690771000001,9.874581757,90.00253527,90.00290085,89.99620458,1.000002151,1.00001104,1.0000131909999999,0.0,2.0887927669999997,2.087932452,,,0.1235,0.135734987,0.012234987000000003,0.012234987000000003,0.00014969490689016907,0.0990687206477733,0.2348037076477733,0.147969974
455,80,0.21875,0.15625,0.625,12.28889575,24.73823751,6.773961448,6.773489887999999,119.98891599999999,90.01382667,90.00022788,3.651960186,1.000069618,3.65221443,2.110235995,2.172185672,2.063773738,,,0.3605,0.39132234299999996,0.030822342999999974,0.030822342999999974,0.0009500168280096474,0.08549887101248259,0.47682121401248256,0.42214468599999994
456,80,0.5,0.21875,0.28125,10.5264824,9.443529383,9.443274495,9.443137366,90.00245659,89.99780867,90.00294614,1.000026991,1.000014522,1.000041513,1.99876902,1.998066451,1.993455941,,,0.2371,0.22448656399999997,0.012613436000000033,-0.012613436000000033,0.00015909876772609685,0.05319880219316758,0.2776853661931675,0.2371
457,80,0.0,0.625,0.375,11.80895344,24.58125557,6.661439937000001,6.661197686,119.98937430000001,89.99598797,90.00062873,3.690081394,1.000036367,3.690215593,0.0,1.990910049,2.172177804,,,0.0839,0.079509795,0.004390205000000008,-0.004390205000000008,1.9273899942025072e-05,0.05232663885578079,0.13183643385578078,0.0839
459,80,0.25,0.4375,0.3125,10.9758969,9.575984021,9.575802032999999,9.57571995,90.00325783,90.00321968,89.99633311,1.000019005,1.000008572,1.000027577,2.0184613469999997,2.026089377,2.029144605,,,0.204,0.19956685600000001,0.004433143999999972,-0.004433143999999972,1.9652765724735752e-05,0.02173109803921555,0.22129795403921557,0.204
460,80,0.5,0.5,0.0,10.30800064,24.40199063,6.02685622,5.774783134,89.99956858,103.8356938,90.0002193,4.048875523,1.043650658,4.225611605,1.869252741,1.8815806480000001,0.0,,,0.0364,0.038804845,0.0024048449999999957,0.0024048449999999957,5.78327947402498e-06,0.06606717032967022,0.10487201532967022,0.04120968999999999
461,40,0.0,0.1875,0.8125,13.87005115,15.68472345,10.98017617,6.3662482439999994,30.41260707,91.39703763,91.62261595,1.428458269,1.724748352,2.463731047,0.0,2.2085871409999998,2.1133962019999997,,,0.3419,0.341844754,5.524600000000879e-05,-5.524600000000879e-05,3.052120516000971e-09,0.00016158525884764198,0.3420063392588476,0.3419
462,80,0.0,0.84375,0.15625,10.86017276,9.542228043,9.542200101,9.541758408,90.00449778,90.00529045,89.99358524,1.000002928,1.0000462909999999,1.000049219,0.0,2.019197192,2.011312946,,,0.1207,0.126458433,0.005758433000000007,0.005758433000000007,3.315955061548908e-05,0.047708641259320686,0.1741670742593207,0.13221686600000002
464,80,0.09375,0.0625,0.84375,12.92682137,10.11269113,10.11251595,10.11243568,89.99895252,90.00082084,90.00090484,1.000017323,1.000007938,1.000025261,2.141026177,2.145725487,2.137893678,,,0.0915,0.102089649,0.010589649000000007,0.010589649000000007,0.00011214066594320114,0.11573386885245909,0.2178235178524591,0.11267929800000001
465,30,0.583333333,0.25,0.166666667,9.76415731,13.52148245,5.001698552,5.0013756019999995,120.0012957,89.99139639,90.00956999,2.703378124,1.000064572,2.7035526880000003,1.944983726,1.945002975,1.9449895030000002,,,0.1487,0.165397086,0.016697086,0.016697086,0.000278792680891396,0.11228706119704102,0.27768414719704104,0.182094172
466,80,0.03125,0.0625,0.90625,13.24244559,10.19434702,10.19412897,10.19409432,89.99897764,90.00075731,90.00073882,1.00002139,1.0000033990000001,1.000024789,2.17728269,2.148838079,2.155698423,,,0.0467,0.06169870400000001,0.014998704000000009,0.014998704000000009,0.00022496112167961626,0.32117139186295524,0.38287009586295523,0.07669740800000002
467,40,0.3125,0.375,0.3125,11.76952262,14.76834855,6.066984295,6.066898885,119.9961392,90.01630603,89.99957299,2.4342157209999997,1.000014078,2.43424999,2.081315463,2.014787978,2.010371797,,,0.3367,0.346998067,0.010298067000000022,0.010298067000000022,0.00010605018393648946,0.03058528957528964,0.3775833565752897,0.35729613400000004
468,80,0.09375,0.5625,0.34375,11.56473933,24.47038745,6.6071596239999995,6.60692693,119.9907939,90.00160842,90.00192340000001,3.70361681,1.00003522,3.70374725,1.9977897009999999,2.043037247,2.055385061,,,0.2758,0.266167585,0.009632415000000005,-0.009632415000000005,9.27834187322251e-05,0.034925362581580875,0.30109294758158084,0.2758
470,80,0.09375,0.28125,0.625,12.19690786,9.918538329,9.918525556,9.918475808,90.00199121,89.99745816,90.00191672,1.000001288,1.000005016,1.000006303,2.090701519,2.1030017180000002,2.09624226,,,0.1501,0.159691195,0.009591194999999997,0.009591194999999997,9.199102152802493e-05,0.06389870086608924,0.22358989586608924,0.16928239
471,80,0.34375,0.65625,0.0,9.923303323999999,9.259651194,9.259383742999999,9.259116489,90.00507266,90.00480928,89.99480362,1.000028884,1.0000288640000001,1.000057749,1.9540761009999998,1.960346265,0.0,,,0.1081,0.095765705,0.012334294999999995,-0.012334294999999995,0.00015213483314702487,0.11410078630897312,0.2098664913089731,0.1081
472,80,0.25,0.5,0.25,11.03850269,24.23210185,6.486826835,6.486631608,119.9937987,90.00886486,90.00375176,3.735586361,1.000030097,3.73569879,1.9740717630000002,2.024844613,2.00792033,,,0.29,0.302452912,0.012452912000000038,0.012452912000000038,0.00015507501727974495,0.0429410758620691,0.3453939878620691,0.31490582400000006
473,80,0.875,0.125,0.0,9.8257832,24.01239701,5.920203601,5.6980586220000005,89.99910606,103.97136490000001,90.00028128,4.056008649,1.038986082,4.214136534,1.8513343740000001,1.7944242,0.0,,,0.0199,0.019600377,0.00029962300000000233,-0.00029962300000000233,8.977394212900139e-08,0.015056432160804137,0.03465680916080414,0.0199
474,80,0.0,0.71875,0.28125,11.50880801,24.46063938,6.5924267379999995,6.592271231000001,119.9904597,89.99498522,90.00315956,3.710415049,1.000023589,3.710502575,0.0,1.9857587069999998,2.174881937,,,0.0925,0.090751021,0.0017489789999999977,-0.0017489789999999977,3.0589275424409923e-06,0.018907881081081056,0.10965890208108106,0.0925
475,80,0.5,0.25,0.25,10.43407013,9.415823222,9.415540041,9.415431084,90.00266574,89.99759539,90.00311589,1.000030076,1.000011572,1.000041648,1.98961455,1.997825746,1.987973864,,,0.2269,0.22209111899999998,0.004808881000000015,-0.004808881000000015,2.3125336472161144e-05,0.02119383428823277,0.24328495328823274,0.2269
476,80,0.4375,0.25,0.3125,11.20109355,24.38443684,6.21952724,6.107903416,89.99974279999999,104.6791019,90.00016831,3.9206254589999996,1.018275309,3.992276102,1.882195641,1.9124497040000001,1.902675315,,,0.2246,0.224091487,0.0005085129999999882,-0.0005085129999999882,2.58585471168988e-07,0.00226408281389131,0.22635556981389132,0.2246
478,80,0.0,0.25,0.75,13.03547493,24.7237663,6.646894016,6.58880912,90.00034821,90.00004771,105.61084679999999,3.7195968880000003,1.00881569,3.7523877,0.0,1.946621198,1.9472213980000002,,,0.1122,0.113082719,0.000882719000000004,0.000882719000000004,7.791928329610071e-07,0.00786737076648845,0.12095008976648845,0.113965438
479,40,0.875,0.0,0.125,10.21781161,14.13422035,5.778393625,5.778181237,119.9960382,89.9987635,90.00273544,2.4460466469999997,1.000036757,2.446136556,1.94405878,0.0,1.918387506,,,0.28300000000000003,0.295179099,0.012179098999999971,0.012179098999999971,0.0001483304524518003,0.04303568551236738,0.33821478451236736,0.30735819799999997
