id,Natoms,percent_atom_al,percent_atom_ga,percent_atom_in,vol_per_atom,a,b,c,alpha,gamma,beta,a_b,b_c,a_c,ecn_bond_dist_Al-O,ecn_bond_dist_Ga-O,ecn_bond_dist_In-O,Ef,mbtr_predE,soap_predE,ngram_predE,atomic_predE,,
445,80,0,0.9375,0.0625,10.57874905,9.459110175,9.45908446,9.458557795,90.00502696,90.00595316,89.99292451,1.000002719,1.000055681,1.0000584,0,1.999055455,2.020143965,0.0987,0.09876559,0.09583668,0.101213048,0.090774073,,
446,80,0.53125,0.15625,0.3125,10.57543277,9.458142372,9.45792035,9.457724031,90.00212312,89.9982354,90.00272234,1.000023475,1.000020758,1.000044233,2.004486073,1.998894676,1.993615332,0.2469,0.226603226,0.23420678,0.233170465,0.276764496,,
447,30,0.833333333,0.166666667,0,8.982147107,13.20990611,4.853439677,4.853208497,120.0016651,89.98641872,90.01458218,2.721761676,1.000047634,2.721891326,1.889868852,1.889868858,0,0.0282,0.031034286,0.02815825,0.037847145,0.098500364,,
448,30,0.583333333,0.083333333,0.333333333,10.24396936,13.7083546,5.088081024,5.087757059,120.0015055,89.99161585,90.00894059,2.694209179,1.000063675,2.694380734,1.977246543,1.977197383,1.977240401,0.2527,0.225243318,0.23162646,0.244279539,0.296564915,,
449,40,0.0625,0.625,0.3125,12.27219705,15.06442137,6.13765327,6.135055954,120.0080064,90.02773587,88.18468348,2.454426913,1.000423357,2.455466011,2.092712603,2.047354903,2.032461802,0.2789,0.303186279,0.31900943,0.306060707,0.215678691,,
450,80,0.4375,0.40625,0.15625,10.48845721,10.21321919,9.381611748,8.757123806,90.00147562,90.00117669,90.00161438,1.088642279,1.071311992,1.166275528,1.857642593,1.834013709,1.877540799,0.1367,0.139695591,0.14078417,0.133104702,0.188215559,,
451,80,0.34375,0.3125,0.34375,11.19531423,24.28212997,6.526050605,6.525749351,119.9935359,90.01230942,90.00540354,3.720800135,1.000046164,3.720971901,2.105089984,1.991923129,1.957544618,0.156,0.448797026,0.47236499,0.437795509,0.226051881,,
452,80,0,0.71875,0.28125,11.2431191,9.653053851,9.65302542,9.652695886,90.00381698,90.00444897,89.99446278,1.000002945,1.000034139,1.000037084,0,2.040540025,2.043673945,0.1358,0.13638166,0.13720433,0.146977805,0.108653514,,
453,20,0.125,0.75,0.125,11.13587611,12.37936924,5.979475566,3.10173354,90.00005057,90.00014088,104.0611066,2.070310198,1.927785056,3.99111306,1.963071871,1.901412485,1.963071871,0.0402,0.029129582,0.03522381,0.039819054,0.146178819,,
454,80,0,0.46875,0.53125,12.03584716,9.874712016,9.874690771,9.874581757,90.00253527,90.00290085,89.99620458,1.000002151,1.00001104,1.000013191,0,2.088792767,2.087932452,0.1235,0.121649708,0.12419822,0.135734987,0.102466207,,
455,80,0.21875,0.15625,0.625,12.28889575,24.73823751,6.773961448,6.773489888,119.988916,90.01382667,90.00022788,3.651960186,1.000069618,3.65221443,2.110235995,2.172185672,2.063773738,0.3605,0.377905176,0.3687954,0.391322343,0.247128887,,
456,80,0.5,0.21875,0.28125,10.5264824,9.443529383,9.443274495,9.443137366,90.00245659,89.99780867,90.00294614,1.000026991,1.000014522,1.000041513,1.99876902,1.998066451,1.993455941,0.2371,0.221067632,0.22305142,0.224486564,0.252029091,,
457,80,0,0.625,0.375,11.80895344,24.58125557,6.661439937,6.661197686,119.9893743,89.99598797,90.00062873,3.690081394,1.000036367,3.690215593,0,1.990910049,2.172177804,0.0839,0.086621181,0.08060238,0.079509795,0.108199654,,
458,40,0.625,0.375,0,10.08093068,14.10811309,9.896121863,5.729341427,30.27502944,90.66262031,90.76882139,1.425620388,1.727270401,2.462431899,1.937258396,1.931365365,0,0.2532,0.190793087,0.17114251,0.174579379,0.100211412,,
459,80,0.25,0.4375,0.3125,10.9758969,9.575984021,9.575802033,9.57571995,90.00325783,90.00321968,89.99633311,1.000019005,1.000008572,1.000027577,2.018461347,2.026089377,2.029144605,0.204,0.197880337,0.20738979,0.199566856,0.225891856,,
460,80,0.5,0.5,0,10.30800064,24.40199063,6.02685622,5.774783134,89.99956858,103.8356938,90.0002193,4.048875523,1.043650658,4.225611605,1.869252741,1.881580648,0,0.0364,0.035622133,0.03213055,0.038804845,0.10374637,,
461,40,0,0.1875,0.8125,13.87005115,15.68472345,10.98017617,6.366248244,30.41260707,91.39703763,91.62261595,1.428458269,1.724748352,2.463731047,0,2.208587141,2.113396202,0.3419,0.269931847,0.31340187,0.341844754,0.183094797,,
462,80,0,0.84375,0.15625,10.86017276,9.542228043,9.542200101,9.541758408,90.00449778,90.00529045,89.99358524,1.000002928,1.000046291,1.000049219,0,2.019197192,2.011312946,0.1207,0.122978599,0.11136662,0.126458433,0.096792412,,
463,80,0.4375,0.3125,0.25,11.03687593,24.40093642,6.18454812,6.043739619,89.99972345,104.5130367,90.00017605,3.945467954,1.023298241,4.037390417,1.873001746,1.90907668,1.912790276,0.1474,0.156110406,0.15637512,0.147365083,0.2179534,,
464,80,0.09375,0.0625,0.84375,12.92682137,10.11269113,10.11251595,10.11243568,89.99895252,90.00082084,90.00090484,1.000017323,1.000007938,1.000025261,2.141026177,2.145725487,2.137893678,0.0915,0.096897866,0.09499241,0.102089649,0.153716878,,
465,30,0.583333333,0.25,0.166666667,9.76415731,13.52148245,5.001698552,5.001375602,120.0012957,89.99139639,90.00956999,2.703378124,1.000064572,2.703552688,1.944983726,1.945002975,1.944989503,0.1487,0.155629542,0.14800288,0.165397086,0.218445963,,
466,80,0.03125,0.0625,0.90625,13.24244559,10.19434702,10.19412897,10.19409432,89.99897764,90.00075731,90.00073882,1.00002139,1.000003399,1.000024789,2.17728269,2.148838079,2.155698423,0.0467,0.056314063,0.04875204,0.061698704,0.104847319,,
467,40,0.3125,0.375,0.3125,11.76952262,14.76834855,6.066984295,6.066898885,119.9961392,90.01630603,89.99957299,2.434215721,1.000014078,2.43424999,2.081315463,2.014787978,2.010371797,0.3367,0.349564733,0.33791122,0.346998067,0.216516533,,
468,80,0.09375,0.5625,0.34375,11.56473933,24.47038745,6.607159624,6.60692693,119.9907939,90.00160842,90.0019234,3.70361681,1.00003522,3.70374725,1.997789701,2.043037247,2.055385061,0.2758,0.268571299,0.26305717,0.266167585,0.248870157,,
469,40,0.625,0.25,0.125,10.02542923,14.08409229,9.821923576,5.703067503,30.5595029,91.08510582,91.25849674,1.433944398,1.722217661,2.469564367,1.929526253,1.938959556,1.891202001,0.17,0.237496611,0.22151089,0.229390171,0.203803789,,
470,80,0.09375,0.28125,0.625,12.19690786,9.918538329,9.918525556,9.918475808,90.00199121,89.99745816,90.00191672,1.000001288,1.000005016,1.000006303,2.090701519,2.103001718,2.09624226,0.1501,0.151356832,0.14976873,0.159691195,0.220914709,,
471,80,0.34375,0.65625,0,9.923303324,9.259651194,9.259383743,9.259116489,90.00507266,90.00480928,89.99480362,1.000028884,1.000028864,1.000057749,1.954076101,1.960346265,0,0.1081,0.101536509,0.10161469,0.095765705,0.097418097,,
472,80,0.25,0.5,0.25,11.03850269,24.23210185,6.486826835,6.486631608,119.9937987,90.00886486,90.00375176,3.735586361,1.000030097,3.73569879,1.974071763,2.024844613,2.00792033,0.29,0.293039652,0.29192894,0.302452912,0.204215544,,
473,80,0.875,0.125,0,9.8257832,24.01239701,5.920203601,5.698058622,89.99910606,103.9713649,90.00028128,4.056008649,1.038986082,4.214136534,1.851334374,1.7944242,0,0.0199,0.021319908,0.03552951,0.019600377,0.102898974,,
474,80,0,0.71875,0.28125,11.50880801,24.46063938,6.592426738,6.592271231,119.9904597,89.99498522,90.00315956,3.710415049,1.000023589,3.710502575,0,1.985758707,2.174881937,0.0925,0.088626673,0.09403884,0.090751021,0.108653514,,
475,80,0.5,0.25,0.25,10.43407013,9.415823222,9.415540041,9.415431084,90.00266574,89.99759539,90.00311589,1.000030076,1.000011572,1.000041648,1.98961455,1.997825746,1.987973864,0.2269,0.224884748,0.23943003,0.222091119,0.236857651,,
476,80,0.4375,0.25,0.3125,11.20109355,24.38443684,6.21952724,6.107903416,89.9997428,104.6791019,90.00016831,3.920625459,1.018275309,3.992276102,1.882195641,1.912449704,1.902675315,0.2246,0.204855146,0.22138478,0.224091487,0.245475187,,
477,80,0.78125,0.1875,0.03125,9.649444374,9.913872451,9.144376546,8.515200285,90.00424483,90.00142552,90.00230471,1.08414963,1.073888604,1.164255933,1.798271603,1.802922887,1.809732089,0.097,0.097557974,0.09818989,0.094835779,0.12333493,,
478,80,0,0.25,0.75,13.03547493,24.7237663,6.646894016,6.58880912,90.00034821,90.00004771,105.6108468,3.719596888,1.00881569,3.7523877,0,1.946621198,1.947221398,0.1122,0.118229393,0.13595934,0.113082719,0.183562495,,
479,40,0.875,0,0.125,10.21781161,14.13422035,5.778393625,5.778181237,119.9960382,89.9987635,90.00273544,2.446046647,1.000036757,2.446136556,1.94405878,0,1.918387506,0.283,0.288264495,0.29460646,0.295179099,0.221276506,,
480,80,0.03125,0.5,0.46875,12.20040651,24.76548608,6.42251537,6.351151481,90.00024639,104.9427116,90.00008375,3.856041543,1.01123637,3.899369454,1.956558867,1.919503386,1.950912317,0.0749,0.070594266,0.07720862,0.09530784,0.168241647,,
481,80,0.375,0.375,0.25,11.12256568,24.46589097,6.20232356,6.056488584,89.99979645,104.4912716,90.00016591,3.944633126,1.02407913,4.039616459,1.899504942,1.887124799,1.918075156,0.1506,0.141385314,0.14299408,0.145278051,0.201638001,,
482,80,0.1875,0,0.8125,12.6714951,10.04568538,10.04552173,10.04536629,89.99934483,90.00060429,90.00087874,1.000016291,1.000015474,1.000031765,2.136180536,0,2.121811081,0.1414,0.125287178,0.12211929,0.138170809,0.197600892,,
483,80,0.71875,0.03125,0.25,10.39423791,23.8796279,6.341233134,6.340831787,119.9989101,90.01269323,90.01289749,3.765770379,1.000063296,3.766008735,1.970505948,1.830278321,1.96466313,0.38,0.377918884,0.37840421,0.387471234,0.280334593,,
484,20,0.125,0.625,0.25,11.46981781,12.36287424,6.107521189,3.13671265,90.0000846,90.00012508,104.404871,2.024204887,1.947108923,3.941347398,1.883479153,1.913206903,1.957798528,0.0433,0.078079894,0.08096251,0.048045501,0.221969062,,
485,80,0.21875,0.09375,0.6875,12.55671664,10.90475883,9.91581644,9.29012457,90.00121595,90.00034042,89.99828031,1.099733834,1.067350213,1.173801142,1.949015139,1.979238122,1.973212459,0.2509,0.258833485,0.2497185,0.251304169,0.247468881,,
486,80,0,0.46875,0.53125,12.32043007,24.78236248,6.776517947,6.776141779,119.9877335,89.99933248,89.99584847,3.657093905,1.000055514,3.657296923,0,1.992408845,2.180148867,0.0816,0.086120925,0.08472502,0.075251585,0.102466207,,
487,80,0.0625,0.34375,0.59375,12.4739246,10.87381054,9.895927467,9.273738311,89.99934224,90.00013308,89.99846574,1.098816718,1.067091515,1.172537997,1.95067323,1.971543676,1.96071819,0.2402,0.233110768,0.24325798,0.25536971,0.200836456,,
488,80,0.40625,0.34375,0.25,11.07966485,24.4334132,6.19343584,6.050113632,89.99976003,104.5021459,90.00017102,3.945049861,1.023689176,4.038504842,1.876866096,1.893487378,1.934001754,0.0824,0.09780373,0.10625168,0.09640716,0.208867849,,
489,80,0.15625,0.5,0.34375,11.20796524,9.642971898,9.642868295,9.642721615,90.00342935,90.00321776,89.99592628,1.000010744,1.000015211,1.000025956,2.043339843,2.040983384,2.035036839,0.1727,0.172071587,0.1754516,0.186340415,0.259460752,,
490,30,0.416666667,0.166666667,0.416666667,10.72322774,13.88493465,5.172555073,5.172171967,120.0012656,89.99415942,90.00606396,2.684347378,1.000074071,2.68454621,2.008660618,2.008628543,2.008596463,0.2493,0.245504543,0.23690087,0.22617776,0.277378871,,
491,40,0.4375,0.25,0.3125,11.36478714,14.67985883,10.29051437,5.960990146,30.32611299,90.94582763,91.09781881,1.426542766,1.726309576,2.462654437,1.989232199,1.976080455,2.069373884,0.4786,0.40284518,0.39957342,0.422251491,0.245475187,,
492,80,0.5,0.28125,0.21875,10.34220109,9.388117384,9.387805827,9.387724955,90.00287801,89.99738197,90.0032873,1.000033187,1.000008615,1.000041802,1.988667904,1.981752629,1.982589636,0.2132,0.20095094,0.21724315,0.206145891,0.224163726,,
493,80,0.3125,0.3125,0.375,11.54151446,24.49785457,6.29005723,6.197562778,89.99990543,104.7989288,90.00014032,3.89469502,1.014924327,3.952820721,1.897462695,1.897462695,1.927355256,0.1462,0.138369034,0.14447257,0.13094463,0.232135556,,
494,80,0.3125,0.09375,0.59375,12.04279587,24.62741103,6.720901692,6.720434916,119.990114,90.01604236,90.00450364,3.664301631,1.000069456,3.664556139,2.102384674,2.030174916,2.068210881,0.3832,0.363002413,0.36406671,0.360152607,0.265037496,,
495,40,0.5,0.1875,0.3125,11.57707282,14.73700363,6.027732271,6.025940051,120.0356929,90.0623779,88.1160809,2.444866986,1.000297418,2.445594132,2.032729147,2.003046036,1.992868609,0.423,0.35934056,0.35831666,0.389051635,0.268679752,,
496,80,0.1875,0,0.8125,12.97172282,25.00329137,6.922607099,6.922020221,119.9868482,90.02001298,89.99501544,3.611831643,1.000084784,3.612137869,2.088676118,0,2.144287194,0.275,0.265973547,0.27688924,0.298298092,0.197600892,,
497,80,0,0.4375,0.5625,12.50705043,24.77323966,6.48387177,6.453880107,90.00030371,105.1649332,90.000068,3.820747933,1.004647075,3.838503234,0,1.926717496,1.952117603,0.0245,0.032253284,0.03100386,0.027534163,0.109175033,,
498,80,0.375,0.40625,0.21875,10.51635789,9.440490922,9.44020374,9.440160985,90.00338164,90.00350773,89.99652847,1.000030421,1.000004529,1.00003495,1.996468845,1.993932376,2.001181702,0.2002,0.196822384,0.18924549,0.19237937,0.191555276,,
499,80,0.375,0.375,0.25,10.60925426,9.468196926,9.467909968,9.467895269,90.00317034,90.00333685,89.99674348,1.000030308,1.000001553,1.000031861,2.004531969,2.000134067,2.002334587,0.1981,0.19176836,0.19253258,0.204222146,0.201638001,,
500,80,0.4375,0.25,0.3125,11.20109355,24.38443684,6.21952724,6.107903416,89.9997428,104.6791019,90.00016831,3.920625459,1.018275309,3.992276102,1.87754117,1.896159055,1.922224094,0.1283,0.124542481,0.13020588,0.122985168,0.245475187,,
501,80,0.0625,0.0625,0.875,13.08399854,10.15351896,10.15332229,10.15326492,89.99896474,90.00078806,90.00082114,1.00001937,1.00000565,1.000025021,2.168560363,2.140234728,2.146298033,0.069,0.06716349,0.07233855,0.08363264,0.124767145,,
502,40,0.375,0.3125,0.3125,11.4575513,14.72041534,10.31706183,5.976719703,30.33170824,90.96665926,91.12238843,1.426803055,1.726208078,2.462958959,2.043673725,2.037304344,1.962151516,0.369,0.332898628,0.36667699,0.373512963,0.224496101,,
503,80,0.6875,0.0625,0.25,10.43239796,10.20032988,9.365723769,8.73611962,90.00425179,90.00088768,90.00155725,1.089112826,1.072069085,1.167604191,1.853757199,1.819728233,1.839667254,0.2272,0.236256186,0.23347016,0.246349744,0.267822727,,
504,80,0.03125,0.03125,0.9375,13.75713938,11.26974568,10.19951003,9.574689532,90.00009203,90.0003187,89.99592423,1.104930104,1.06525752,1.177035103,2.034811633,2.0348686,2.029475486,0.2099,0.193826324,0.19956327,0.210506567,0.081660631,,
505,40,0.375,0.3125,0.3125,11.64643197,14.81982106,6.02483623,6.024729931,120.0007563,89.99787914,89.99839653,2.459788199,1.000017644,2.459831599,2.036676347,2.035694329,2.008877267,0.3312,0.350522858,0.3545882,0.341065634,0.224496101,,
506,80,0.1875,0.34375,0.46875,11.85633507,10.67671645,9.742156528,9.11900889,90.00017356,90.00037453,89.99957176,1.095929471,1.068335018,1.170819831,1.927925465,1.918518279,1.939571341,0.199,0.190134523,0.20028999,0.200388958,0.238915322,,
507,40,0.5,0.1875,0.3125,11.13443242,14.47464376,10.27398527,5.947375195,30.26602605,87.89939401,87.57779074,1.408863589,1.727482281,2.433786887,1.997890512,1.984642415,1.935135881,0.3379,0.318713352,0.36859979,0.325695852,0.268679752,,
508,40,0,0.1875,0.8125,14.12321461,15.78256865,6.429046086,6.429011045,120.0011998,90.00004315,89.99328883,2.454884977,1.00000545,2.454898357,0,2.172362688,2.159794861,0.3409,0.344128577,0.32701659,0.367150036,0.183094797,,
509,40,0.1875,0.8125,0,10.61208212,14.36675615,9.987507844,5.804717285,30.65255255,91.34904558,91.56710548,1.438472577,1.720584716,2.475013932,1.95708824,1.962006862,0,0.1429,0.144269088,0.13929039,0.132413114,0.081753223,,
510,80,0,0.125,0.875,13.18555592,10.17969714,10.17951063,10.17950534,89.99856639,90.0010373,90.0009313,1.000018322,1.00000052,1.000018842,0,2.174142426,2.149805689,0.0428,0.044257718,0.04453019,0.065881254,0.159563599,,
511,80,0.28125,0.59375,0.125,10.61129601,24.04784085,6.384407277,6.384309881,119.9960253,90.01092035,90.00307825,3.766652064,1.000015256,3.766709527,1.933133309,1.985411375,2.046025202,0.2032,0.218942255,0.20822277,0.207246379,0.153538063,,
512,20,0.375,0.5,0.125,10.7954065,12.24944444,5.928334644,3.06618266,89.99975834,90.000182,104.1484829,2.066253877,1.933457756,3.995014583,1.880276384,1.895683492,1.941904815,0.0905,0.099391192,0.08703975,0.093961457,0.168352199,,
513,80,0.4375,0.375,0.1875,10.58538978,10.24787944,9.408122422,8.783343637,90.00160142,90.00107357,90.00148319,1.089258726,1.071132226,1.166740124,1.869035252,1.850447282,1.84199316,0.1703,0.150439664,0.16076683,0.161205628,0.198092743,,
514,80,0,0.84375,0.15625,11.39275974,24.88043983,6.25650751,6.03704618,90.00020243,104.1052194,90.00011638,3.976729795,1.036352435,4.121293608,0,1.920200572,1.972335556,0.0166,0.026440196,0.02165242,0.017861535,0.096792412,,
515,10,0.5,0,0.5,11.46489049,12.18282685,3.296441926,3.296213521,119.9929784,90.01683982,90.0123943,3.695750486,1.000069293,3.696006576,2.037773352,0,2.037976683,0.6121,0.509309184,0.52006094,0.516625327,0.278318213,,
516,40,0.125,0.875,0,10.43802081,9.368339104,8.750637679,5.093025444,90.00203469,90.00194192,89.99767454,1.070589304,1.718160998,1.839444787,1.897315666,1.840569075,0,0.0522,0.053499892,0.0579095,0.055834604,0.07609206,,
517,80,0.25,0.40625,0.34375,11.54580486,24.57106714,6.29034311,6.178201294,89.9999679,104.6963928,90.0001339,3.9061569,1.018151208,3.977058365,1.905398492,1.901318016,1.93226604,0.1217,0.111637641,0.12488981,0.115167463,0.232565272,,
518,80,0.84375,0.0625,0.09375,9.776717946,23.5849164,6.188417344,6.188033544,120.003178,90.0104277,90.00671259,3.81113863,1.000062023,3.811375008,1.925230778,1.920365205,1.875608921,0.3433,0.328789883,0.32651635,0.339747443,0.172560211,,
519,80,0.03125,0.09375,0.875,13.52689732,11.2004103,10.14648147,9.522232526,89.99991109,90.00021497,89.99639087,1.10387136,1.065556994,1.176237849,2.023605057,2.01270304,2.019005512,0.218,0.212536518,0.20997312,0.217439233,0.137516101,,
520,80,0.53125,0.46875,0,9.672727167,9.18109275,9.18066667,9.180584546,90.00432769,90.00448506,89.99610054,1.000046411,1.000008945,1.000055356,1.942708216,1.940296763,0,0.1013,0.102255598,0.09734114,0.092544156,0.103442803,,
521,80,0.5625,0.09375,0.34375,10.90051668,10.36275262,9.492965423,8.864618334,90.00341205,90.00073823,90.00098542,1.091624393,1.070882588,1.169001555,1.872828599,1.860107771,1.8852923,0.2534,0.244669298,0.26470033,0.316282947,0.301015899,,
522,80,0.0625,0.03125,0.90625,13.19145515,10.18125792,10.18103477,10.18097409,89.99917684,90.00063247,90.00068361,1.000021918,1.00000596,1.000027878,2.146070822,2.146087634,2.153909631,0.0648,0.063636178,0.06187846,0.071778253,0.090039436,,
523,80,0.46875,0.375,0.15625,10.20293343,9.34579998,9.345432758,9.345426873,90.00343762,90.00369073,89.99673942,1.000039294,1.00000063,1.000039924,1.976863978,1.976441772,1.975130651,0.1763,0.170097935,0.15501696,0.166644695,0.199094085,,
524,80,0,0.25,0.75,12.75936865,10.06874323,10.06866969,10.0686632,89.9977123,90.00149458,90.00168185,1.000007304,1.000000645,1.000007948,0,2.132900509,2.128217512,0.0859,0.098059483,0.09237506,0.102452176,0.183562495,,
525,80,0.4375,0.1875,0.375,11.17954031,10.4558507,9.567189031,8.940672885,90.00231534,90.00065451,90.00061402,1.092886392,1.070074832,1.169470222,1.894736078,1.880863828,1.894506094,0.1995,0.195559513,0.19332432,0.20146711,0.274759696,,
526,60,0.833333333,0,0.166666667,9.436248629,13.39677212,9.879599388,4.939566359,120.0018495,89.98714708,90.01368853,1.356003578,2.000094476,2.712135266,1.913674903,0,1.913678606,0.1434,0.15161347,0.14501136,0.181890239,0.256198558,,
527,40,0.75,0,0.25,10.34643123,9.341869875,8.711204663,5.085557132,90.00087891,90.00163523,90.00483906,1.072397015,1.712930253,1.836941289,1.851499422,0,1.817364253,0.2214,0.217861748,0.21732147,0.225403719,0.30190836,,
528,30,0.75,0.25,0,9.087134027,13.25147559,4.874068701,4.873807348,120.0014738,89.98793678,90.0131647,2.718770785,1.000053624,2.718916577,1.889089114,1.889103054,0,0.0418,0.04247653,0.03850682,0.04694659,0.095759154,,
529,40,0.625,0,0.375,11.21477516,14.23453804,6.032745828,6.032119923,120.0018726,90.01371128,90.00320136,2.359545462,1.000103762,2.359790293,1.958040508,0,2.029302593,0.3876,0.421931714,0.43019859,0.427503849,0.307644954,,
530,80,0.28125,0.375,0.34375,11.28583843,24.32917155,6.546011783,6.545730206,119.9928651,90.01038941,90.00420528,3.716640354,1.000043017,3.716800232,2.009911729,2.047476858,2.012603481,0.3219,0.337104167,0.33389842,0.331528968,0.226508773,,
531,80,0,0.84375,0.15625,10.86017276,9.542228043,9.542200101,9.541758408,90.00449778,90.00529045,89.99358524,1.000002928,1.000046291,1.000049219,0,2.016239857,2.027282555,0.128,0.129806931,0.12289066,0.126458433,0.096792412,,
532,80,0.09375,0.4375,0.46875,11.99771842,10.72054772,9.777945574,9.156385357,89.99922686,90.00029531,89.99935118,1.096400838,1.067882706,1.170827494,1.926555804,1.95624631,1.922973571,0.2137,0.196773326,0.19930502,0.220088681,0.235448338,,
533,80,0.3125,0.6875,0,10.55499165,24.59684233,6.08018253,5.81319525,89.99979403,103.7689212,90.00018823,4.045411829,1.045927802,4.231208702,1.940093366,1.867793986,0,0.0017,0.003143361,-0.001618,0.003918546,0.094688846,,
534,20,0,0.625,0.375,11.98752575,12.41135766,6.261249217,3.18946721,90.00025776,90.0000896,104.6927034,1.982249425,1.963101924,3.89135766,0,1.91825206,1.963123922,0.0214,0.034358788,0.0177094,0.01966793,0.108199654,,
535,80,0.3125,0.5625,0.125,10.87985536,24.5638454,6.15014076,5.94111444,89.99983194,104.1265314,90.00017167,3.994029789,1.035183015,4.1345518,1.900968978,1.900968978,1.900968978,0.1197,0.106487755,0.11507147,0.112254167,0.156868001,,
536,80,0,0.34375,0.65625,12.44583416,9.985544218,9.985530478,9.985529918,90.00193173,90.00218962,89.99706809,1.000001376,1.000000056,1.000001432,0,2.125088922,2.104830037,0.1101,0.103496815,0.10757651,0.120416599,0.147680673,,
537,80,0.09375,0.15625,0.75,12.97420325,11.03252593,10.01656423,9.392407949,90.00016229,90.00019118,89.99748974,1.101428162,1.066453276,1.174621672,2.022180048,2.002183952,1.984051795,0.2158,0.211213734,0.21303114,0.217136068,0.206212003,,
538,80,0.125,0,0.875,12.98296402,10.12734079,10.12713396,10.12702452,89.9993651,90.00053762,90.00071049,1.000020423,1.000010807,1.00003123,2.162960089,0,2.138745927,0.0852,0.082999652,0.08374772,0.101089461,0.126979617,,
539,40,0.875,0.125,0,9.436838599,9.082090388,8.451606596,4.917693162,90.00144522,90.00239719,90.00497582,1.074599283,1.718612023,1.846819248,1.79023959,1.755903616,0,0.0436,0.042992168,0.04651068,0.044581431,0.102898974,,
540,80,0.125,0.875,0,10.22106834,9.351303047,9.351220629,9.35073719,90.00592819,90.00518029,89.99331848,1.000008814,1.000051701,1.000060515,1.971054443,1.978503251,0,0.0909,0.090897681,0.09084567,0.087438054,0.07609206,,
541,40,0.8125,0,0.1875,9.780736102,13.96300822,9.750980435,5.659521255,30.5185731,90.96878625,91.122758,1.431959413,1.722933795,2.467171266,1.899121629,0,1.908757313,0.3019,0.317962831,0.32121376,0.379862106,0.271045093,,
542,80,0.5625,0,0.4375,11.35736682,24.22153532,6.2539346,6.210962145,89.99963677,105.0442111,90.00017328,3.873007454,1.006918808,3.899804049,1.873900553,0,1.909614815,0.1295,0.110325168,0.11126848,0.124169712,0.293978403,,
543,80,0.59375,0.3125,0.09375,10.08418239,10.0708486,9.268954448,8.642390092,90.00273541,90.00133578,90.00200896,1.086513981,1.072498967,1.165285123,1.822532151,1.830887218,1.838199606,0.1343,0.146921497,0.14415791,0.132783031,0.198736447,,
544,40,0.5625,0.125,0.3125,11.09513475,14.19204849,6.009509824,6.008795467,120.0021405,90.01467995,90.00296244,2.361598351,1.000118885,2.36187911,1.98662516,2.05823383,1.972760258,0.3653,0.363440065,0.35921305,0.280009995,0.284879635,,
545,40,0.6875,0,0.3125,11.20067704,14.54398784,5.964324818,5.963993686,120.0018383,90.03012935,89.98576382,2.438496944,1.000055522,2.438632334,2.032293128,0,1.994541542,0.4793,0.384990618,0.39344315,0.43291146,0.312435245,,
546,80,0.6875,0.03125,0.28125,10.26580439,9.364968763,9.364741602,9.364419074,90.0016892,89.99910232,90.002609,1.000024257,1.000034442,1.0000587,1.979908559,1.97398363,1.982680317,0.2717,0.267792113,0.26327032,0.236494393,0.287248532,,
547,30,0.75,0.083333333,0.166666667,9.544726419,13.43834207,4.960431891,4.960168635,120.0016633,89.98858334,90.01230993,2.709107264,1.000053074,2.709251047,1.929739124,1.929703114,1.92973552,0.1819,0.170957904,0.17695434,0.184288972,0.213542317,,
548,40,0.4375,0.25,0.3125,11.22339016,14.50943504,10.30132363,5.963547369,30.27145888,87.92484605,87.60719331,1.40850201,1.727381874,2.433020842,1.961356439,1.985027194,1.965490652,0.3641,0.368458868,0.33996922,0.394508101,0.245475187,,
549,80,0.5,0.3125,0.1875,10.25087366,9.360411873,9.360071853,9.360018963,90.00309331,89.99716835,90.00346058,1.000036327,1.000005651,1.000041977,1.982795504,1.975611953,1.97734983,0.1931,0.187016563,0.19321485,0.189721016,0.214181511,,
550,30,0.75,0.25,0,9.087134027,13.25147559,4.874068701,4.873807348,120.0014738,89.98793678,90.0131647,2.718770785,1.000053624,2.718916577,1.897489855,1.897503611,0,0.0418,0.04247653,0.03850682,0.04694659,0.095759154,,
551,40,0.5,0.25,0.25,10.19077904,14.16486352,9.86921191,5.732090419,30.58645588,91.16148816,91.34775724,1.435257815,1.721747423,2.471151445,1.948726781,1.949140685,1.900617542,0.3266,0.307715208,0.29957696,0.315137912,0.236857651,,
552,80,0.09375,0.125,0.78125,12.71538106,10.05721423,10.0570924,10.05701796,89.99852726,90.00114347,90.00118685,1.000012114,1.000007402,1.000019516,2.119923427,2.119932734,2.128912519,0.1233,0.11400761,0.12032767,0.126644148,0.191817908,,
553,30,0.5,0.25,0.25,10.11489421,13.65648857,5.065524098,5.065170947,120.0012203,89.99287905,90.00789404,2.695967546,1.000069721,2.696155512,1.96877347,1.968727618,1.968697048,0.1373,0.16858822,0.17172737,0.197520906,0.236857651,,
554,40,0.25,0.4375,0.3125,11.8654343,14.80496676,6.084240824,6.084067944,119.9987775,89.9856923,90.0097017,2.43333017,1.000028415,2.433399314,2.10411982,2.027230873,2.068076554,0.416,0.358673591,0.36670335,0.352288191,0.225891856,,
555,10,0.25,0.5,0.25,11.03850266,12.11605092,3.243413418,3.2433158,119.9937988,90.00886493,90.00375184,3.735586359,1.000030098,3.735698793,2.14351335,1.872459808,2.14324834,0.2825,0.270214133,0.27062159,0.2699977,0.204215544,,
